"ID_FACTURE","DT_FACTURE","ID_CLIENT","ID_DEVIS"
"FA010587","2024-06-22","JM-152505","DE010404"
"FA010588","2023-04-01","DB-1366055","DE010404"
"FA010589","2024-01-06","CS-12130118","DE010404"
"FA010590","2023-03-22","BM-165095","DE010404"
"FA010591","2023-11-27","JB-1604527","DE010404"
"FA010592","2024-05-20","ER-1385536","DE010404"
"FA010593","2023-08-22","LC-714061","DE010404"
"FA010594","2023-07-28","MT-807095","DE010404"
"FA010595","2023-12-21","JA-15970130","DE010404"
"FA010596","2023-02-09","BF-1100545","DE010404"
"FA010597","2024-05-07","AH-10030103","DE010404"
"FA010598","2024-03-18","RH-1955564","DE010404"
"FA010599","2023-03-19","NF-1859582","DE010404"
"FA010600","2024-04-29","RC-199601408","DE010404"
"FA010601","2023-09-28","KD-1649548","DE010404"
"FA010602","2024-04-08","JF-556538","DE010404"
"FA010603","2024-01-26","AH-1021051","DE010404"
"FA010604","2023-03-30","SF-209651404","DE010404"
"FA010605","2024-07-10","KT-164801404","DE010404"
"FA010606","2023-04-10","SW-20350104","DE010404"
"FA010607","2023-04-11","AR-10405104","DE010404"
"FA010608","2023-11-29","RB-1970539","DE010404"
"FA010609","2024-05-17","HZ-149501402","DE010404"
"FA010610","2023-04-30","BK-1126088","DE010404"
"FA010611","2023-07-12","JK-1532527","DE010404"
"FA010612","2024-04-19","JG-1511548","DE010404"
"FA010613","2023-03-31","AF-1088582","DE010404"
"FA010614","2023-04-19","CS-2400107","DE010404"
"FA010615","2024-07-11","MA-1799582","DE010404"
"FA010616","2023-03-22","LH-17155118","DE010404"
"FA010617","2023-05-15","RM-196751408","DE010404"
"FA010618","2023-09-18","AS-24023","DE010404"
"FA010619","2024-02-02","GT-4635107","DE010404"
"FA010620","2024-05-14","NB-8580137","DE010404"
"FA010621","2024-02-28","DK-12985139","DE010404"
"FA010622","2024-03-07","CS-1249082","DE010404"
"FA010623","2024-02-17","SN-207101408","DE010404"
"FA010624","2023-01-12","AJ-795103","DE010404"
"FA010625","2023-10-09","LH-1702028","DE010404"
"FA010626","2023-05-01","BF-110051402","DE010404"
"FA010627","2023-03-19","HK-1489039","DE010404"
"FA010628","2023-10-30","CT-119951404","DE010404"
"FA010629","2023-07-15","PC-1874527","DE010404"
"FA010630","2024-03-15","KH-1669058","DE010404"
"FA010631","2023-09-12","AJ-1094544","DE010404"
"FA010632","2023-07-09","AH-58581","DE010404"
"FA010633","2023-03-15","EH-1376545","DE010404"
"FA010634","2023-01-31","ND-183707","DE010404"
"FA010635","2023-04-24","RH-1955548","DE010404"
"FA010636","2024-02-16","TP-2113045","DE010404"
"FA010637","2023-12-27","PC-1900082","DE010404"
"FA010638","2023-11-15","LS-1720026","DE010404"
"FA010639","2023-09-17","CS-1225051","DE010404"
"FA010640","2023-10-06","RA-199151406","DE010404"
"FA010641","2024-05-20","JD-157901402","DE010404"
"FA010642","2024-05-28","AC-106151406","DE010404"
"FA010643","2024-06-08","DM-1295545","DE010404"
"FA010644","2023-08-12","EM-1414048","DE010404"
"FA010645","2023-11-26","JE-157451402","DE010404"
"FA010646","2024-04-14","SS-2014093","DE010404"
"FA010647","2023-02-27","JM-155351404","DE010404"
"FA010648","2023-08-11","JG-5805117","DE010404"
"FA010649","2024-07-06","VT-217001406","DE010404"
"FA010650","2023-04-16","KD-649515","DE010404"
"FA010651","2023-06-29","TB-2125045","DE010404"
"FA010652","2023-08-02","RF-1934555","DE010404"
"FA010653","2023-12-30","TG-2131018","DE010404"
"FA010654","2023-10-27","IG-1508527","DE010404"
"FA010655","2024-01-22","DA-1345059","DE010404"
"FA010656","2023-04-21","PM-1913559","DE010404"
"FA010657","2024-01-08","AB-1001545","DE010404"
"FA010658","2023-10-31","AS-10225120","DE010404"
"FA010659","2024-05-24","KW-1657059","DE010404"
"FA010660","2024-05-13","DA-1345048","DE010404"
"FA010661","2023-12-20","CS-12175130","DE010404"
"FA010662","2023-01-21","SP-206501408","DE010404"
"FA010663","2023-02-06","BF-1020134","DE010404"
"FA010664","2023-02-23","KH-165101402","DE010404"
"FA010665","2024-05-17","MS-17365104","DE010404"
"FA010666","2023-11-08","MG-1820593","DE010404"
"FA010667","2023-02-05","MM-180551402","DE010404"
"FA010668","2023-12-24","SH-1997555","DE010404"
"FA010669","2023-05-12","RB-1946558","DE010404"
"FA010670","2023-03-24","BS-1800137","DE010404"
"FA010671","2023-05-30","NF-1859564","DE010404"
"FA010672","2023-06-25","SJ-2050064","DE010404"
"FA010673","2024-04-12","TT-11220129","DE010404"
"FA010674","2024-07-10","KE-164205","DE010404"
"FA010675","2023-03-09","DM-1352564","DE010404"
"FA010676","2024-07-16","CD-1228058","DE010404"
"FA010677","2024-04-06","BB-1099098","DE010404"
"FA010678","2023-11-17","MV-1748564","DE010404"
"FA010679","2024-06-21","DS-31803","DE010404"
"FA010680","2024-07-01","DO-13435102","DE010404"
"FA010681","2024-03-18","BT-1148527","DE010404"
"FA010682","2023-01-02","BT-1395108","DE010404"
"FA010683","2023-01-09","CR-126251406","DE010404"
"FA010684","2024-06-28","SR-2042539","DE010404"
"FA010685","2023-02-07","FO-1430564","DE010404"
"FA010686","2023-09-26","JL-5235134","DE010404"
"FA010687","2024-06-21","EH-14005102","DE010404"
"FA010688","2023-09-07","RF-1984098","DE010404"
"FA010689","2024-01-03","EB-3840134","DE010404"
"FA010690","2023-05-19","SC-20440139","DE010404"
"FA010691","2024-05-02","SP-20650120","DE010404"
"FA010692","2024-05-02","SM-2095045","DE010404"
"FA010693","2023-10-08","AR-103451406","DE010404"
"FA010694","2023-10-11","LR-1703559","DE010404"
"FA010695","2024-06-21","SH-10635103","DE010404"
"FA010696","2024-04-28","JL-5235110","DE010404"
"FA010697","2023-03-16","DL-128651406","DE010404"
"FA010698","2024-02-04","NM-8445107","DE010404"
"FA010699","2024-03-10","TB-2140055","DE010404"
"FA010700","2023-04-15","MN-17935139","DE010404"
"FA010701","2024-02-26","MC-1763544","DE010404"
"FA010702","2023-10-20","VT-2170045","DE010404"
"FA010703","2024-01-06","ER-1385528","DE010404"
"FA010704","2024-07-11","SM-20905113","DE010404"
"FA010705","2024-04-21","SM-203201402","DE010404"
"FA010706","2023-11-15","SS-208751408","DE010404"
"FA010707","2024-07-05","CM-1193531","DE010404"
"FA010708","2024-02-20","HM-1498064","DE010404"
"FA010709","2023-05-12","RC-199601402","DE010404"
"FA010710","2023-11-16","CS-1186082","DE010404"
"FA010711","2024-02-05","JB-159251406","DE010404"
"FA010712","2024-04-16","CS-12250102","DE010404"
"FA010713","2024-01-15","AG-105251408","DE010404"
"FA010714","2023-07-20","PR-8880134","DE010404"
"FA010715","2023-02-01","MK-179051402","DE010404"
"FA010716","2024-02-24","MC-813022","DE010404"
"FA010717","2024-03-09","GR-1456055","DE010404"
"FA010718","2023-09-10","GW-14605139","DE010404"
"FA010719","2023-04-09","ND-1846082","DE010404"
"FA010720","2023-12-25","BP-1123058","DE010404"
"FA010721","2024-05-11","EB-1384045","DE010404"
"FA010722","2023-03-31","DK-1322597","DE010404"
"FA010723","2024-05-20","JD-157901404","DE010404"
"FA010724","2023-03-01","JF-1535539","DE010404"
"FA010725","2023-09-08","CM-1244598","DE010404"
"FA010726","2024-06-03","AA-106451404","DE010404"
"FA010727","2024-05-02","AG-1052511","DE010404"
"FA010728","2023-05-24","BE-1133527","DE010404"
"FA010729","2024-01-28","SB-2029045","DE010404"
"FA010730","2023-04-30","EM-140951406","DE010404"
"FA010731","2023-12-30","ME-772530","DE010404"
"FA010732","2024-01-24","ML-1775531","DE010404"
"FA010733","2023-01-26","CA-1231048","DE010404"
"FA010734","2023-09-01","PB-19150120","DE010404"
"FA010735","2023-07-23","SP-2065018","DE010404"
"FA010736","2024-01-19","TH-2123598","DE010404"
"FA010737","2023-06-24","CW-119051406","DE010404"
"FA010738","2023-03-26","SF-200651404","DE010404"
"FA010739","2023-03-29","MV-181901406","DE010404"
"FA010740","2024-06-24","DL-134951408","DE010404"
"FA010741","2023-08-03","DA-345038","DE010404"
"FA010742","2023-10-22","MH-1802564","DE010404"
"FA010743","2023-08-31","BF-110201404","DE010404"
"FA010744","2024-02-25","BS-113651402","DE010404"
"FA010745","2023-11-30","TZ-2144545","DE010404"
"FA010746","2023-01-06","JW-15955124","DE010404"
"FA010747","2023-05-21","SC-207707","DE010404"
"FA010748","2023-05-24","JK-532569","DE010404"
"FA010749","2023-04-11","TB-216251404","DE010404"
"FA010750","2023-05-11","RP-1927027","DE010404"
"FA010751","2024-06-21","TS-1134053","DE010404"
"FA010752","2023-03-18","SC-1068022","DE010404"
"FA010753","2024-03-24","AS-10045113","DE010404"
"FA010754","2023-10-31","JR-567086","DE010404"
"FA010755","2023-09-14","BC-111257","DE010404"
"FA010756","2023-03-13","CS-213033","DE010404"
"FA010757","2024-07-13","DK-3225116","DE010404"
"FA010758","2023-08-23","JM-1565527","DE010404"
"FA010759","2024-02-26","JH-1543093","DE010404"
"FA010760","2024-07-10","RA-198851408","DE010404"
"FA010761","2024-01-25","PK-1891058","DE010404"
"FA010762","2023-06-27","RH-1955536","DE010404"
"FA010763","2023-07-21","PH-1879066","DE010404"
"FA010764","2023-07-29","RW-95404","DE010404"
"FA010765","2023-04-21","NK-1849051","DE010404"
"FA010766","2024-02-03","TS-21085120","DE010404"
"FA010767","2024-07-09","HP-148151406","DE010404"
"FA010768","2023-08-07","AH-102101408","DE010404"
"FA010769","2023-12-14","AH-195114","DE010404"
"FA010770","2023-06-03","DK-31504","DE010404"
"FA010771","2024-07-15","JR-1567064","DE010404"
"FA010772","2023-07-09","ST-205301404","DE010404"
"FA010773","2024-03-06","BS-1166582","DE010404"
"FA010774","2023-05-23","RM-9375134","DE010404"
"FA010775","2023-07-21","JK-1564098","DE010404"
"FA010776","2024-06-17","TC-11475134","DE010404"
"FA010777","2024-05-10","NF-1859548","DE010404"
"FA010778","2023-11-12","BP-129030","DE010404"
"FA010779","2024-03-02","CC-237060","DE010404"
"FA010780","2024-03-18","CB-1253531","DE010404"
"FA010781","2023-07-10","SL-20155139","DE010404"
"FA010782","2023-03-10","SB-2018545","DE010404"
"FA010783","2024-03-06","LE-68108","DE010404"
"FA010784","2024-07-02","JE-1547582","DE010404"
"FA010785","2024-06-12","AP-720147","DE010404"
"FA010786","2023-08-06","KE-1642066","DE010404"
"FA010787","2023-11-05","CM-1219082","DE010404"
"FA010788","2023-05-10","JM-155807","DE010404"
"FA010789","2023-09-11","HZ-149508","DE010404"
"FA010790","2023-08-13","SM-203201406","DE010404"
"FA010791","2023-03-13","ML-1739559","DE010404"
"FA010792","2023-08-29","TN-2104045","DE010404"
"FA010793","2023-05-01","TH-2110092","DE010404"
"FA010794","2024-06-02","CC-1255064","DE010404"
"FA010795","2024-03-07","SV-2036566","DE010404"
"FA010796","2023-04-13","AB-1001582","DE010404"
"FA010797","2023-10-18","CM-1238551","DE010404"
"FA010798","2023-01-06","JM-1565566","DE010404"
"FA010799","2023-08-21","JH-1618082","DE010404"
"FA010800","2023-01-19","TS-11370110","DE010404"
"FA010801","2023-11-08","SK-19990144","DE010404"
"FA010802","2023-09-13","BD-11620102","DE010404"
"FA010803","2023-11-18","SV-1093595","DE010404"
"FA010804","2023-10-26","CC-126701406","DE010404"
"FA010805","2023-04-12","KB-1660082","DE010404"
"FA010806","2023-05-16","DB-13405130","DE010404"
"FA010807","2024-02-02","GH-14425102","DE010404"
"FA010808","2023-11-15","PA-906086","DE010404"
"FA010809","2023-03-10","BD-11500139","DE010404"
"FA010810","2023-12-21","CR-1262555","DE010404"
"FA010811","2023-08-21","KC-654069","DE010404"
"FA010812","2023-03-09","GM-1468082","DE010404"
"FA010813","2023-01-18","CL-1890117","DE010404"
"FA010814","2023-10-16","VM-1168570","DE010404"
"FA010815","2023-05-31","SM-10950110","DE010404"
"FA010816","2023-07-06","ML-8265134","DE010404"
"FA010817","2023-08-28","EH-140051404","DE010404"
"FA010818","2024-01-01","CJ-1187592","DE010404"
"FA010819","2024-02-23","EM-13960143","DE010404"
"FA010820","2023-01-21","MC-1813027","DE010404"
"FA010821","2023-11-12","SJ-1021523","DE010404"
"FA010822","2024-03-21","GB-145301408","DE010404"
"FA010823","2023-11-12","JM-1558058","DE010404"
"FA010824","2023-10-16","SP-2092027","DE010404"
"FA010825","2023-03-31","AB-1060091","DE010404"
"FA010826","2023-12-04","JK-1573045","DE010404"
"FA010827","2023-04-29","JB-59252","DE010404"
"FA010828","2023-12-10","ML-180407","DE010404"
"FA010829","2023-03-20","DB-131207","DE010404"
"FA010830","2024-05-30","JD-158957","DE010404"
"FA010831","2024-03-22","JB-1600048","DE010404"
"FA010832","2023-01-08","CA-23103","DE010404"
"FA010833","2023-10-08","SV-1081595","DE010404"
"FA010834","2023-12-29","DP-1316582","DE010404"
"FA010835","2024-06-26","SR-20425118","DE010404"
"FA010836","2024-06-11","AB-1001558","DE010404"
"FA010837","2023-08-04","BH-171033","DE010404"
"FA010838","2024-03-15","ML-1741031","DE010404"
"FA010839","2024-06-10","SM-2095027","DE010404"
"FA010840","2023-08-07","SC-2084527","DE010404"
"FA010841","2024-04-23","CK-1232564","DE010404"
"FA010842","2023-05-04","KC-667561","DE010404"
"FA010843","2024-01-07","TZ-215801404","DE010404"
"FA010844","2023-01-07","SB-202907","DE010404"
"FA010845","2024-05-03","EB-397561","DE010404"
"FA010846","2023-03-16","ED-1388558","DE010404"
"FA010847","2023-04-23","GT-1471055","DE010404"
"FA010848","2023-05-11","JB-592586","DE010404"
"FA010849","2024-04-20","SZ-1003561","DE010404"
"FA010850","2023-11-09","GD-1459055","DE010404"
"FA010851","2023-10-18","DK-13150124","DE010404"
"FA010852","2024-07-01","TH-2155055","DE010404"
"FA010853","2023-05-29","JO-1555018","DE010404"
"FA010854","2023-01-24","AR-1051064","DE010404"
"FA010855","2023-08-08","DM-3345110","DE010404"
"FA010856","2023-04-05","JF-519077","DE010404"
"FA010857","2024-02-25","BS-138086","DE010404"
"FA010858","2024-03-20","ST-2053064","DE010404"
"FA010859","2023-09-20","RD-1981048","DE010404"
"FA010860","2023-06-01","DM-1301548","DE010404"
"FA010861","2023-12-04","BF-1127551","DE010404"
"FA010862","2023-01-09","RB-1979551","DE010404"
"FA010863","2024-07-12","JM-1553558","DE010404"
"FA010864","2023-09-18","GH-1442598","DE010404"
"FA010865","2023-06-28","CC-12610139","DE010404"
"FA010866","2024-02-28","RB-1933082","DE010404"
"FA010867","2024-06-22","JK-1573027","DE010404"
"FA010868","2024-02-14","WB-218501404","DE010404"
"FA010869","2024-07-02","AG-1067598","DE010404"
"FA010870","2023-06-13","TG-2131018","DE010404"
"FA010871","2024-02-29","MG-176501404","DE010404"
"FA010872","2023-05-30","GB-1457597","DE010404"
"FA010873","2023-09-13","MY-1738096","DE010404"
"FA010874","2023-01-31","JW-1522045","DE010404"
"FA010875","2023-07-04","PR-188807","DE010404"
"FA010876","2023-11-27","BD-1172592","DE010404"
"FA010877","2023-05-25","AB-1025548","DE010404"
"FA010878","2023-01-27","SM-1032063","DE010404"
"FA010879","2024-03-15","AS-102251406","DE010404"
"FA010880","2023-07-01","NC-1862578","DE010404"
"FA010881","2023-03-10","RB-1936059","DE010404"
"FA010882","2023-01-21","VD-21670130","DE010404"
"FA010883","2024-02-03","CR-1258082","DE010404"
"FA010884","2023-01-23","RB-197951404","DE010404"
"FA010885","2023-04-09","BT-1139582","DE010404"
"FA010886","2023-07-31","PF-1912028","DE010404"
"FA010887","2023-03-09","MW-1823565","DE010404"
"FA010888","2023-05-31","AS-1004528","DE010404"
"FA010889","2023-05-12","JG-5160137","DE010404"
"FA010890","2023-02-28","BM-165047","DE010404"
"FA010891","2023-06-18","BP-111557","DE010404"
"FA010892","2024-03-14","KB-1624058","DE010404"
"FA010893","2023-04-24","CR-2580137","DE010404"
"FA010894","2024-03-16","CB-1253555","DE010404"
"FA010895","2023-03-02","TB-21595113","DE010404"
"FA010896","2024-05-19","HM-14860120","DE010404"
"FA010897","2024-05-25","SJ-2050097","DE010404"
"FA010898","2023-12-24","KH-16330113","DE010404"
"FA010899","2024-07-05","JM-1619518","DE010404"
"FA010900","2023-03-12","AY-555103","DE010404"
"FA010901","2024-03-21","KC-1667548","DE010404"
"FA010902","2023-08-12","JG-1516036","DE010404"
"FA010903","2024-05-26","EP-139151406","DE010404"
"FA010904","2023-09-06","JK-1537045","DE010404"
"FA010905","2024-07-22","PF-1916582","DE010404"
"FA010906","2024-03-12","SG-20605120","DE010404"
"FA010907","2023-09-02","SM-2032097","DE010404"
"FA010908","2023-07-23","LB-167351404","DE010404"
"FA010909","2024-06-29","EB-4170111","DE010404"
"FA010910","2024-01-12","JC-534094","DE010404"
"FA010911","2024-02-28","KT-648049","DE010404"
"FA010912","2023-12-07","LC-1714027","DE010404"
"FA010913","2023-07-24","BP-110951408","DE010404"
"FA010914","2023-05-21","MH-1811592","DE010404"
"FA010915","2024-04-24","GA-145158","DE010404"
"FA010916","2023-07-01","SS-2051578","DE010404"
"FA010917","2024-06-18","CR-1258082","DE010404"
"FA010918","2024-07-07","FM-1421548","DE010404"
"FA010919","2023-06-08","PO-1919598","DE010404"
"FA010920","2024-06-07","KN-645095","DE010404"
"FA010921","2023-08-19","TB-2125055","DE010404"
"FA010922","2023-08-18","MP-1817548","DE010404"
"FA010923","2023-01-08","JF-15565120","DE010404"
"FA010924","2023-12-15","MV-1819091","DE010404"
"FA010925","2023-06-22","DB-130601408","DE010404"
"FA010926","2024-05-28","SM-20320130","DE010404"
"FA010927","2024-06-19","TH-2110054","DE010404"
"FA010928","2024-04-25","HG-4845137","DE010404"
"FA010929","2024-03-27","RW-1954039","DE010404"
"FA010930","2024-07-01","RB-1979582","DE010404"
"FA010931","2023-02-02","NS-18640124","DE010404"
"FA010932","2024-02-29","CS-1195058","DE010404"
"FA010933","2023-09-04","CC-1222048","DE010404"
"FA010934","2023-04-17","JL-1513036","DE010404"
"FA010935","2023-03-13","MM-17920139","DE010404"
"FA010936","2024-03-16","MK-1790558","DE010404"
"FA010937","2024-03-14","BT-1153045","DE010404"
"FA010938","2023-08-19","TS-215051408","DE010404"
"FA010939","2024-05-18","DJ-1351027","DE010404"
"FA010940","2023-05-27","DF-1313566","DE010404"
"FA010941","2023-05-24","GM-14695143","DE010404"
"FA010942","2023-11-05","CC-1243051","DE010404"
"FA010943","2024-02-07","CS-1217548","DE010404"
"FA010944","2023-03-11","JS-1594055","DE010404"
"FA010945","2023-02-02","BC-111251404","DE010404"
"FA010946","2023-07-02","GR-1456059","DE010404"
"FA010947","2023-05-23","TC-2114597","DE010404"
"FA010948","2023-12-17","LC-687095","DE010404"
"FA010949","2023-04-26","KM-637595","DE010404"
"FA010950","2024-01-08","DL-34954","DE010404"
"FA010951","2024-02-06","JH-158201402","DE010404"
"FA010952","2024-03-16","TD-2099527","DE010404"
"FA010953","2024-01-09","BV-1124599","DE010404"
"FA010954","2024-01-16","CA-123107","DE010404"
"FA010955","2023-11-15","CA-1277531","DE010404"
"FA010956","2023-12-09","MC-174251406","DE010404"
"FA010957","2024-04-30","GZ-144701402","DE010404"
"FA010958","2023-04-23","MA-17560102","DE010404"
"FA010959","2024-02-11","MA-1756082","DE010404"
"FA010960","2023-09-23","JF-529523","DE010404"
"FA010961","2023-09-06","SP-10650146","DE010404"
"FA010962","2023-07-29","SH-9975112","DE010404"
"FA010963","2024-03-23","GZ-1447039","DE010404"
"FA010964","2023-09-08","JD-601557","DE010404"
"FA010965","2024-07-05","CM-271595","DE010404"
"FA010966","2024-03-18","SL-10155134","DE010404"
"FA010967","2023-07-19","DL-1349592","DE010404"
"FA010968","2023-02-13","TB-2117545","DE010404"
"FA010969","2023-07-04","SA-208307","DE010404"
"FA010970","2023-07-06","BS-113651408","DE010404"
"FA010971","2024-05-10","HD-14785120","DE010404"
"FA010972","2023-07-26","JW-1595558","DE010404"
"FA010973","2023-05-21","MH-7455108","DE010404"
"FA010974","2023-11-24","JP-1552048","DE010404"
"FA010975","2023-10-06","MG-1769545","DE010404"
"FA010976","2024-03-30","NC-841595","DE010404"
"FA010977","2023-09-13","SG-20605144","DE010404"
"FA010978","2023-07-14","AJ-780108","DE010404"
"FA010979","2024-03-24","CB-1202528","DE010404"
"FA010980","2024-01-22","BF-1121548","DE010404"
