"ID_DEVIS","CD_PRESTATION","NB_QUANTITE","NB_PRIX_HT","NB_PRIX_TTC"
"DE006396","PS0024","13","4289","5146.8"
"DE009560","PS0099","16","3071","3224.55"
"DE009817","PS0091","18","4055","4460.5"
"DE001984","PS0122","11","1558","1635.9"
"DE003151","PS0179","1","3886","4274.6"
"DE006947","PS0083","8","4750","5700"
"DE006336","PS0015","6","4308","4738.8"
"DE003317","PS0095","12","3247","3247"
"DE003415","PS0085","9","871","914.55"
"DE007659","PS0139","2","3529","3705.45"
"DE006760","PS0044","3","894","983.4"
"DE007638","PS0018","2","4405","4845.5"
"DE007713","PS0028","13","2114","2114"
"DE010775","PS0088","2","1464","1610.4"
"DE000868","PS0023","9","3479","3479"
"DE001310","PS0012","13","3469","4162.8"
"DE004809","PS0086","14","4872","5846.4"
"DE010271","PS0121","11","4246","4458.3"
"DE001789","PS0155","11","2134","2347.4"
"DE000678","PS0077","11","4739","5212.9"
"DE003051","PS0070","15","1148","1148"
"DE008204","PS0148","15","3503","3678.15"
"DE002654","PS0079","8","1943","1943"
"DE001584","PS0097","1","3905","4686"
"DE007705","PS0143","6","4067","4473.7"
"DE008200","PS0025","14","4960","5208"
"DE001563","PS0005","16","1255","1255"
"DE005012","PS0145","11","2505","2755.5"
"DE009460","PS0127","6","3451","3796.1"
"DE007030","PS0129","6","548","575.4"
"DE004267","PS0100","13","1714","2056.8"
"DE008842","PS0065","3","3011","3011"
"DE003909","PS0096","16","2802","2942.1"
"DE008825","PS0103","18","1326","1458.6"
"DE008101","PS0037","17","4777","5015.85"
"DE010512","PS0067","12","1824","1915.2"
"DE008386","PS0058","17","3666","4399.2"
"DE005059","PS0034","18","2908","2908"
"DE004752","PS0093","11","2999","3148.95"
"DE006298","PS0129","2","548","575.4"
"DE006423","PS0045","17","3895","4674"
"DE007033","PS0056","16","3253","3578.3"
"DE000855","PS0006","9","2045","2249.5"
"DE009671","PS0145","6","2505","2755.5"
"DE005096","PS0107","1","2693","3231.6"
"DE007333","PS0004","19","4618","5541.6"
"DE009317","PS0078","18","3929","3929"
"DE005117","PS0093","13","2999","3148.95"
"DE007263","PS0048","20","2078","2493.6"
"DE004903","PS0148","12","3503","3678.15"
"DE002549","PS0018","6","4405","4845.5"
"DE008460","PS0073","18","1367","1435.35"
"DE003663","PS0125","13","1693","1777.65"
"DE010773","PS0191","2","1646","1728.3"
"DE001481","PS0092","17","1266","1266"
"DE001774","PS0037","7","4777","5015.85"
"DE008718","PS0109","14","924","924"
"DE003856","PS0138","7","2809","2949.45"
"DE000759","PS0105","17","2785","2924.25"
"DE002642","PS0157","14","596","596"
"DE004593","PS0197","17","3502","3852.2"
"DE006912","PS0061","6","1652","1817.2"
"DE006454","PS0122","3","1558","1635.9"
"DE004723","PS0066","6","2450","2450"
"DE004521","PS0014","8","3304","3469.2"
"DE009521","PS0183","7","4635","4635"
"DE010730","PS0126","12","4385","4385"
"DE010752","PS0167","2","2672","2805.6"
"DE007379","PS0102","14","1322","1388.1"
"DE005105","PS0156","3","1047","1151.7"
"DE004223","PS0142","1","1183","1242.15"
"DE004770","PS0134","10","2614","3136.8"
"DE003925","PS0103","10","1326","1458.6"
"DE003009","PS0146","15","1742","1742"
"DE002033","PS0044","11","894","983.4"
"DE010137","PS0167","1","2672","2805.6"
"DE005073","PS0126","1","4385","4385"
"DE008002","PS0154","9","699","699"
"DE005673","PS0128","17","1185","1244.25"
"DE000529","PS0198","12","3668","4401.6"
"DE010578","PS0081","19","3916","4307.6"
"DE003333","PS0029","17","4104","4309.2"
"DE004721","PS0135","7","3908","4689.6"
"DE009337","PS0094","14","2548","2802.8"
"DE005841","PS0070","19","1148","1148"
"DE010162","PS0188","7","1923","2307.6"
"DE006216","PS0128","12","1185","1244.25"
"DE002888","PS0110","12","2038","2241.8"
"DE006084","PS0104","20","3030","3636"
"DE009375","PS0199","3","1317","1580.4"
"DE001771","PS0099","16","3071","3224.55"
"DE009718","PS0106","4","2784","3340.8"
"DE007025","PS0152","6","1962","1962"
"DE003968","PS0039","8","737","773.85"
"DE005873","PS0180","18","2164","2272.2"
"DE003929","PS0161","12","2912","2912"
"DE005502","PS0095","9","3247","3247"
"DE000206","PS0114","2","3975","4372.5"
"DE006105","PS0105","18","2785","2924.25"
"DE000712","PS0193","12","4880","4880"
"DE001353","PS0029","2","4104","4309.2"
"DE004650","PS0163","8","1728","1728"
"DE004296","PS0137","16","2907","3052.35"
"DE003441","PS0179","2","3886","4274.6"
"DE006428","PS0078","8","3929","3929"
"DE009186","PS0187","7","3333","3499.65"
"DE004465","PS0081","1","3916","4307.6"
"DE001053","PS0087","12","2181","2181"
"DE001142","PS0115","5","4570","5027"
"DE008429","PS0100","6","1714","2056.8"
"DE007036","PS0126","7","4385","4385"
"DE005989","PS0149","3","1409","1409"
"DE006574","PS0073","17","1367","1435.35"
"DE003804","PS0184","19","1840","2208"
"DE004275","PS0141","1","3556","3733.8"
"DE004438","PS0012","11","3469","4162.8"
"DE000332","PS0092","7","1266","1266"
"DE005869","PS0136","1","3166","3482.6"
"DE000203","PS0056","10","3253","3578.3"
"DE006270","PS0045","11","3895","4674"
"DE009411","PS0113","3","1421","1421"
"DE004290","PS0116","11","4508","4958.8"
"DE006019","PS0112","17","2886","3463.2"
"DE010507","PS0100","15","1714","2056.8"
"DE005401","PS0075","14","3943","4140.15"
"DE005175","PS0102","18","1322","1388.1"
"DE010166","PS0015","18","4308","4738.8"
"DE000539","PS0185","11","2944","3091.2"
"DE009987","PS0029","7","4104","4309.2"
"DE005169","PS0143","16","4067","4473.7"
"DE003190","PS0041","15","830","871.5"
"DE002720","PS0058","18","3666","4399.2"
"DE004637","PS0045","9","3895","4674"
"DE003677","PS0088","7","1464","1610.4"
"DE005264","PS0094","9","2548","2802.8"
"DE002717","PS0088","17","1464","1610.4"
"DE004951","PS0029","7","4104","4309.2"
"DE002479","PS0182","19","4712","4947.6"
"DE007544","PS0162","12","2580","2838"
"DE008741","PS0158","19","4083","4083"
"DE004454","PS0108","18","2728","3000.8"
"DE001031","PS0172","5","583","583"
"DE001187","PS0069","4","873","960.3"
"DE002763","PS0104","6","3030","3636"
"DE002501","PS0140","5","4874","4874"
"DE001486","PS0170","18","3820","4202"
"DE006257","PS0083","15","4750","5700"
"DE001024","PS0174","4","1507","1582.35"
"DE006918","PS0196","8","3273","3927.6"
"DE000097","PS0078","20","3929","3929"
"DE001130","PS0112","17","2886","3463.2"
"DE006334","PS0077","2","4739","5212.9"
"DE008447","PS0195","19","2296","2296"
"DE002543","PS0068","20","638","638"
"DE008248","PS0162","10","2580","2838"
"DE001225","PS0079","9","1943","1943"
"DE007307","PS0177","8","1076","1076"
"DE008631","PS0109","15","924","924"
"DE004144","PS0177","16","1076","1076"
"DE007902","PS0001","13","2024","2125.2"
"DE002092","PS0172","14","583","583"
"DE010051","PS0051","9","1179","1414.8"
"DE001079","PS0144","15","613","613"
"DE004288","PS0029","2","4104","4309.2"
"DE010336","PS0180","11","2164","2272.2"
"DE002318","PS0002","1","1184","1302.4"
"DE007304","PS0156","2","1047","1151.7"
"DE000847","PS0117","12","4835","5802"
"DE000789","PS0060","4","2474","2968.8"
"DE009301","PS0171","4","1863","1956.15"
"DE010036","PS0057","18","2855","3140.5"
"DE004582","PS0198","13","3668","4401.6"
"DE004505","PS0005","14","1255","1255"
"DE001185","PS0044","20","894","983.4"
"DE004214","PS0194","9","4157","4572.7"
"DE010636","PS0121","19","4246","4458.3"
"DE010680","PS0109","13","924","924"
"DE001383","PS0058","9","3666","4399.2"
"DE000801","PS0122","17","1558","1635.9"
"DE007637","PS0007","10","2921","3213.1"
"DE007446","PS0189","11","1018","1018"
"DE003665","PS0093","10","2999","3148.95"
"DE009515","PS0159","15","1547","1624.35"
"DE000264","PS0023","10","3479","3479"
"DE003565","PS0071","17","1285","1349.25"
"DE009309","PS0173","5","4850","4850"
"DE004087","PS0170","10","3820","4202"
"DE003067","PS0157","1","596","596"
"DE006754","PS0071","4","1285","1349.25"
"DE000290","PS0111","14","3335","4002"
"DE002631","PS0171","9","1863","1956.15"
"DE004647","PS0125","12","1693","1777.65"
"DE007329","PS0054","10","798","877.8"
"DE009536","PS0019","7","4815","4815"
"DE004764","PS0048","14","2078","2493.6"
"DE009741","PS0075","2","3943","4140.15"
"DE004526","PS0019","17","4815","4815"
"DE008788","PS0195","3","2296","2296"
"DE002643","PS0104","4","3030","3636"
"DE000790","PS0041","17","830","871.5"
"DE000841","PS0162","5","2580","2838"
"DE007632","PS0194","11","4157","4572.7"
"DE007470","PS0173","16","4850","4850"
"DE007046","PS0030","2","3765","4141.5"
"DE001779","PS0125","6","1693","1777.65"
"DE003105","PS0075","15","3943","4140.15"
"DE008844","PS0187","10","3333","3499.65"
"DE003971","PS0154","11","699","699"
"DE004871","PS0003","6","710","852"
"DE002105","PS0049","7","2162","2378.2"
"DE008227","PS0040","17","1880","1974"
"DE006649","PS0063","5","1391","1669.2"
"DE004924","PS0055","12","3539","3539"
"DE004196","PS0189","2","1018","1018"
"DE010791","PS0118","9","3828","4210.8"
"DE009814","PS0166","17","2363","2481.15"
"DE009508","PS0157","8","596","596"
"DE004987","PS0064","14","2959","3254.9"
"DE003623","PS0020","12","4856","5341.6"
"DE000356","PS0128","20","1185","1244.25"
"DE003504","PS0010","8","4373","4591.65"
"DE000819","PS0135","16","3908","4689.6"
"DE004609","PS0068","12","638","638"
"DE005540","PS0137","19","2907","3052.35"
"DE007336","PS0052","1","3823","3823"
"DE002825","PS0152","3","1962","1962"
"DE010690","PS0061","14","1652","1817.2"
"DE006178","PS0071","5","1285","1349.25"
"DE004565","PS0067","18","1824","1915.2"
"DE007566","PS0139","16","3529","3705.45"
"DE005809","PS0075","4","3943","4140.15"
"DE008475","PS0096","18","2802","2942.1"
"DE009866","PS0089","1","3356","3356"
"DE006681","PS0061","7","1652","1817.2"
"DE007486","PS0167","2","2672","2805.6"
"DE000089","PS0008","3","2258","2258"
"DE010903","PS0168","17","2550","2677.5"
"DE007823","PS0101","20","4494","5392.8"
"DE010071","PS0002","6","1184","1302.4"
"DE004711","PS0144","4","613","613"
"DE004369","PS0029","1","4104","4309.2"
"DE009859","PS0031","5","3309","3474.45"
"DE003212","PS0188","16","1923","2307.6"
"DE008318","PS0181","19","1128","1353.6"
"DE003907","PS0087","3","2181","2181"
"DE008342","PS0168","10","2550","2677.5"
"DE006176","PS0059","13","4993","5242.65"
"DE006377","PS0061","2","1652","1817.2"
"DE004638","PS0147","7","1530","1530"
"DE008981","PS0164","13","1809","1809"
"DE009933","PS0045","5","3895","4674"
"DE007696","PS0007","10","2921","3213.1"
"DE006867","PS0141","8","3556","3733.8"
"DE000269","PS0183","14","4635","4635"
"DE008173","PS0056","6","3253","3578.3"
"DE006781","PS0170","20","3820","4202"
"DE005709","PS0095","19","3247","3247"
"DE008902","PS0146","7","1742","1742"
"DE001904","PS0172","15","583","583"
"DE001935","PS0157","10","596","596"
"DE000878","PS0152","16","1962","1962"
"DE010928","PS0130","19","2449","2693.9"
"DE003704","PS0014","8","3304","3469.2"
"DE008458","PS0044","10","894","983.4"
"DE004538","PS0149","12","1409","1409"
"DE002931","PS0096","17","2802","2942.1"
"DE007829","PS0007","2","2921","3213.1"
"DE009599","PS0186","7","3126","3438.6"
"DE010936","PS0138","7","2809","2949.45"
"DE009573","PS0046","11","4813","5775.6"
"DE001908","PS0074","10","1493","1493"
"DE000619","PS0041","18","830","871.5"
"DE009593","PS0041","1","830","871.5"
"DE000401","PS0111","6","3335","4002"
"DE003747","PS0121","17","4246","4458.3"
"DE007122","PS0065","20","3011","3011"
"DE009261","PS0166","4","2363","2481.15"
"DE005234","PS0030","3","3765","4141.5"
"DE008517","PS0186","19","3126","3438.6"
"DE003011","PS0150","2","3275","3438.75"
"DE002898","PS0026","1","2578","3093.6"
"DE011001","PS0017","13","3898","3898"
"DE007572","PS0127","5","3451","3796.1"
"DE004700","PS0020","3","4856","5341.6"
"DE007061","PS0064","18","2959","3254.9"
"DE005892","PS0037","14","4777","5015.85"
"DE009510","PS0028","20","2114","2114"
"DE005297","PS0191","16","1646","1728.3"
"DE001983","PS0044","6","894","983.4"
"DE006950","PS0033","2","1340","1340"
"DE009426","PS0050","19","2801","3361.2"
"DE005825","PS0146","1","1742","1742"
"DE010345","PS0063","8","1391","1669.2"
"DE000686","PS0031","6","3309","3474.45"
"DE007723","PS0125","20","1693","1777.65"
"DE001873","PS0055","7","3539","3539"
"DE004440","PS0163","10","1728","1728"
"DE004190","PS0173","15","4850","4850"
"DE005937","PS0139","8","3529","3705.45"
"DE007441","PS0040","6","1880","1974"
"DE000174","PS0090","16","2587","3104.4"
"DE003104","PS0118","20","3828","4210.8"
"DE007789","PS0045","1","3895","4674"
"DE001116","PS0109","19","924","924"
"DE004406","PS0136","18","3166","3482.6"
"DE000541","PS0034","1","2908","2908"
"DE010413","PS0091","5","4055","4460.5"
"DE000438","PS0134","7","2614","3136.8"
"DE003371","PS0062","14","2182","2291.1"
"DE004173","PS0130","10","2449","2693.9"
"DE009570","PS0200","18","2860","3146"
"DE003121","PS0100","10","1714","2056.8"
"DE000882","PS0181","1","1128","1353.6"
"DE006796","PS0109","13","924","924"
"DE004555","PS0070","13","1148","1148"
"DE007775","PS0198","11","3668","4401.6"
"DE000610","PS0039","4","737","773.85"
"DE010891","PS0028","8","2114","2114"
"DE007355","PS0155","5","2134","2347.4"
"DE006529","PS0117","16","4835","5802"
"DE005845","PS0178","11","2534","2660.7"
"DE004578","PS0190","11","822","863.1"
"DE006169","PS0069","7","873","960.3"
"DE007999","PS0034","14","2908","2908"
"DE001541","PS0121","20","4246","4458.3"
"DE008677","PS0192","14","3081","3389.1"
"DE006327","PS0166","1","2363","2481.15"
"DE006219","PS0037","6","4777","5015.85"
"DE003375","PS0121","2","4246","4458.3"
"DE003739","PS0132","7","3369","4042.8"
"DE009482","PS0031","16","3309","3474.45"
"DE009237","PS0126","16","4385","4385"
"DE000869","PS0121","9","4246","4458.3"
"DE007074","PS0146","9","1742","1742"
"DE006106","PS0129","20","548","575.4"
"DE003278","PS0038","14","3432","3432"
"DE002945","PS0167","11","2672","2805.6"
"DE003324","PS0066","9","2450","2450"
"DE008032","PS0073","3","1367","1435.35"
"DE000797","PS0140","11","4874","4874"
"DE002326","PS0051","3","1179","1414.8"
"DE000500","PS0141","15","3556","3733.8"
"DE004218","PS0128","6","1185","1244.25"
"DE000866","PS0041","2","830","871.5"
"DE001991","PS0116","20","4508","4958.8"
"DE008963","PS0197","18","3502","3852.2"
"DE003690","PS0127","16","3451","3796.1"
"DE004117","PS0142","9","1183","1242.15"
"DE002167","PS0101","16","4494","5392.8"
"DE009319","PS0003","3","710","852"
"DE004484","PS0021","15","1716","1801.8"
"DE009268","PS0178","8","2534","2660.7"
"DE008600","PS0032","16","1857","1949.85"
"DE004443","PS0049","20","2162","2378.2"
"DE003311","PS0104","2","3030","3636"
"DE001177","PS0020","11","4856","5341.6"
"DE006278","PS0172","14","583","583"
"DE007972","PS0094","13","2548","2802.8"
"DE010091","PS0063","5","1391","1669.2"
"DE010487","PS0102","7","1322","1388.1"
"DE002913","PS0057","12","2855","3140.5"
"DE001377","PS0063","10","1391","1669.2"
"DE004963","PS0169","4","2716","3259.2"
"DE005976","PS0184","8","1840","2208"
"DE005624","PS0044","20","894","983.4"
"DE005123","PS0114","4","3975","4372.5"
"DE010840","PS0126","14","4385","4385"
"DE008686","PS0006","14","2045","2249.5"
"DE002942","PS0123","12","2137","2564.4"
"DE001504","PS0038","15","3432","3432"
"DE007155","PS0157","18","596","596"
"DE005109","PS0183","18","4635","4635"
"DE004981","PS0029","13","4104","4309.2"
"DE005100","PS0174","11","1507","1582.35"
"DE002827","PS0145","20","2505","2755.5"
"DE000150","PS0087","6","2181","2181"
"DE005551","PS0164","6","1809","1809"
"DE009034","PS0002","3","1184","1302.4"
"DE006938","PS0103","7","1326","1458.6"
"DE001607","PS0170","18","3820","4202"
"DE006253","PS0037","6","4777","5015.85"
"DE003900","PS0182","18","4712","4947.6"
"DE005022","PS0104","15","3030","3636"
"DE008525","PS0178","15","2534","2660.7"
"DE008167","PS0004","16","4618","5541.6"
"DE006885","PS0050","14","2801","3361.2"
"DE002894","PS0178","14","2534","2660.7"
"DE005940","PS0165","5","862","905.1"
"DE002311","PS0148","14","3503","3678.15"
"DE008865","PS0068","11","638","638"
"DE010211","PS0175","17","2398","2877.6"
"DE010111","PS0063","2","1391","1669.2"
"DE008133","PS0127","15","3451","3796.1"
"DE001649","PS0063","14","1391","1669.2"
"DE002164","PS0162","16","2580","2838"
"DE007401","PS0075","20","3943","4140.15"
"DE002239","PS0182","13","4712","4947.6"
"DE007159","PS0195","20","2296","2296"
"DE004389","PS0106","12","2784","3340.8"
"DE002498","PS0150","15","3275","3438.75"
"DE003490","PS0133","6","1869","2242.8"
"DE004503","PS0077","8","4739","5212.9"
"DE000216","PS0049","6","2162","2378.2"
"DE002356","PS0002","7","1184","1302.4"
"DE006676","PS0162","18","2580","2838"
"DE002481","PS0129","7","548","575.4"
"DE005905","PS0007","1","2921","3213.1"
"DE002731","PS0078","20","3929","3929"
"DE010868","PS0036","8","3506","4207.2"
"DE009021","PS0144","18","613","613"
"DE001843","PS0123","9","2137","2564.4"
"DE009666","PS0139","6","3529","3705.45"
"DE003943","PS0134","16","2614","3136.8"
"DE010150","PS0120","17","4751","5701.2"
"DE002637","PS0176","14","1902","1902"
"DE000314","PS0058","20","3666","4399.2"
"DE002577","PS0141","11","3556","3733.8"
"DE004534","PS0163","7","1728","1728"
"DE005952","PS0166","15","2363","2481.15"
"DE010919","PS0200","7","2860","3146"
"DE005885","PS0073","5","1367","1435.35"
"DE003098","PS0194","13","4157","4572.7"
"DE009675","PS0164","20","1809","1809"
"DE007808","PS0036","17","3506","4207.2"
"DE001328","PS0137","7","2907","3052.35"
"DE001472","PS0130","6","2449","2693.9"
"DE008586","PS0051","12","1179","1414.8"
"DE010481","PS0082","18","4269","4695.9"
"DE006342","PS0048","9","2078","2493.6"
"DE006286","PS0005","15","1255","1255"
"DE008949","PS0112","12","2886","3463.2"
"DE004198","PS0147","9","1530","1530"
"DE008637","PS0055","19","3539","3539"
"DE004008","PS0058","17","3666","4399.2"
"DE002778","PS0165","20","862","905.1"
"DE007487","PS0120","5","4751","5701.2"
"DE009748","PS0125","14","1693","1777.65"
"DE008881","PS0043","20","1449","1521.45"
"DE001587","PS0137","16","2907","3052.35"
"DE009000","PS0113","14","1421","1421"
"DE006657","PS0059","7","4993","5242.65"
"DE005312","PS0172","10","583","583"
"DE000512","PS0193","3","4880","4880"
"DE009365","PS0141","20","3556","3733.8"
"DE001600","PS0134","14","2614","3136.8"
"DE009423","PS0046","6","4813","5775.6"
"DE004936","PS0029","15","4104","4309.2"
"DE007087","PS0101","7","4494","5392.8"
"DE006360","PS0009","18","1132","1358.4"
"DE010504","PS0144","6","613","613"
"DE002611","PS0077","11","4739","5212.9"
"DE007591","PS0090","13","2587","3104.4"
"DE005243","PS0053","3","1852","2037.2"
"DE007512","PS0115","12","4570","5027"
"DE008121","PS0117","11","4835","5802"
"DE005998","PS0138","8","2809","2949.45"
"DE002904","PS0167","16","2672","2805.6"
"DE001554","PS0131","17","4193","5031.6"
"DE008178","PS0161","9","2912","2912"
"DE008969","PS0040","18","1880","1974"
"DE000794","PS0189","5","1018","1018"
"DE002955","PS0195","1","2296","2296"
"DE000417","PS0118","12","3828","4210.8"
"DE009398","PS0084","13","1596","1675.8"
"DE001277","PS0038","11","3432","3432"
"DE010301","PS0031","6","3309","3474.45"
"DE001659","PS0198","11","3668","4401.6"
"DE007568","PS0149","1","1409","1409"
"DE002075","PS0044","10","894","983.4"
"DE002066","PS0197","12","3502","3852.2"
"DE000623","PS0134","5","2614","3136.8"
"DE008326","PS0162","12","2580","2838"
