"ID_DEVIS","DT_DEVIS","ID_CLIENT"
"DE007132","2023-06-04","SB-101703"
"DE007133","2023-03-19","DB-1355558"
"DE007134","2024-06-02","PG-18895130"
"DE007135","2023-01-04","DW-131951404"
"DE007136","2024-06-01","SJ-205001404"
"DE007137","2024-06-18","MS-1771039"
"DE007138","2023-10-15","BT-11395102"
"DE007139","2023-01-27","BP-112301402"
"DE007140","2023-12-07","AI-1085592"
"DE007141","2023-09-04","SC-2069582"
"DE007142","2023-06-30","FM-1438036"
"DE007143","2023-09-30","CS-1249066"
"DE007144","2023-07-02","LW-6825137"
"DE007145","2024-02-17","HK-1489018"
"DE007146","2023-09-18","BD-117251406"
"DE007147","2023-11-25","TS-2137058"
"DE007148","2023-03-17","JK-1564082"
"DE007149","2023-06-04","MN-179351408"
"DE007150","2024-05-27","CB-202561"
"DE007151","2024-01-21","LS-1697548"
"DE007152","2024-01-16","BO-114251406"
"DE007153","2023-08-10","DW-134801404"
"DE007154","2023-11-29","RF-197357"
"DE007155","2024-07-10","BE-1133558"
"DE007156","2023-12-17","SC-2002058"
"DE007157","2024-01-22","JG-516060"
"DE007158","2023-04-18","JE-54753"
"DE007159","2024-07-15","AB-1060021"
"DE007160","2023-05-11","MC-1757555"
"DE007161","2024-02-28","SH-997595"
"DE007162","2024-04-09","MH-1762018"
"DE007163","2024-03-28","SJ-2050011"
"DE007164","2023-08-13","TC-2114518"
"DE007165","2023-06-14","MK-179051406"
"DE007166","2023-11-29","CM-123857"
"DE007167","2024-05-14","CC-1210096"
"DE007168","2023-01-23","EN-3780108"
"DE007169","2023-09-21","TT-2146059"
"DE007170","2024-03-26","CD-228060"
"DE007171","2023-07-17","AW-1084082"
"DE007172","2024-06-20","MM-1805531"
"DE007173","2023-11-04","JD-157907"
"DE007174","2023-08-27","CA-12265139"
"DE007175","2024-01-06","AH-106901406"
"DE007176","2024-06-13","CB-1253593"
"DE007177","2024-02-16","MC-1742591"
"DE007178","2023-03-09","CS-1195059"
"DE007179","2023-01-21","PB-1880539"
"DE007180","2024-06-04","DB-1355598"
"DE007181","2023-01-21","BF-1108018"
"DE007182","2023-10-02","LB-1679592"
"DE007183","2023-11-02","KC-165401402"
"DE007184","2023-02-25","GR-1456088"
"DE007185","2023-09-17","AG-1039091"
"DE007186","2023-02-24","TB-2105539"
"DE007187","2023-07-18","ME-772519"
"DE007188","2023-01-15","LS-694563"
"DE007189","2023-01-06","SC-10020107"
"DE007190","2023-08-22","DH-307533"
"DE007191","2023-12-21","CB-1253593"
"DE007192","2024-07-03","SV-1093595"
"DE007193","2024-02-29","JD-1601559"
"DE007194","2023-03-01","AD-1018092"
"DE007195","2023-05-23","LP-17080139"
"DE007196","2024-01-13","FC-1433582"
"DE007197","2023-08-27","BE-11410144"
"DE007198","2023-05-25","CA-12265113"
"DE007199","2024-05-11","EB-138701408"
"DE007200","2023-01-09","MM-180558"
"DE007201","2024-06-18","DC-12850101"
"DE007202","2023-04-05","JL-158351406"
"DE007203","2024-04-07","SZ-2003516"
"DE007204","2023-06-24","TS-211607"
"DE007205","2023-07-17","RH-955569"
"DE007206","2024-05-09","TZ-11580108"
"DE007207","2023-04-22","LP-170807"
"DE007208","2023-06-24","CS-1184548"
"DE007209","2023-04-26","JJ-157601402"
"DE007210","2023-02-27","CA-2310117"
"DE007211","2023-10-10","ML-741013"
"DE007212","2023-07-13","TH-1111523"
"DE007213","2023-07-14","BF-1127518"
"DE007214","2023-02-08","FW-1439559"
"DE007215","2023-06-07","MG-1820578"
"DE007216","2024-07-09","JG-5160117"
"DE007217","2023-01-23","AG-1076564"
"DE007218","2023-01-29","JS-5880137"
"DE007219","2023-08-20","EP-139151402"
"DE007220","2023-11-09","JL-517567"
"DE007221","2024-04-19","MV-181901404"
"DE007222","2023-06-09","KS-630060"
"DE007223","2023-11-20","SC-205751408"
"DE007224","2023-11-25","CK-1220598"
"DE007225","2024-05-11","JB-604538"
"DE007226","2023-11-01","NP-1867048"
"DE007227","2024-03-09","MS-7830110"
"DE007228","2023-07-24","EA-14035120"
"DE007229","2024-01-01","AA-10480139"
"DE007230","2023-07-17","GZ-1447058"
"DE007231","2023-12-10","GB-1457591"
"DE007232","2024-05-11","IL-1510036"
"DE007233","2023-02-16","MT-1807091"
"DE007234","2023-05-30","JM-6195134"
"DE007235","2023-04-17","SP-2086036"
"DE007236","2023-04-19","KC-166751404"
"DE007237","2023-04-05","EH-3945110"
"DE007238","2023-08-01","MS-79803"
"DE007239","2023-09-04","JS-1594036"
"DE007240","2023-02-09","KT-1646548"
"DE007241","2023-03-04","Dp-132401404"
"DE007242","2024-01-04","JA-5970134"
"DE007243","2023-11-20","CS-1950129"
"DE007244","2023-10-12","SV-20785144"
"DE007245","2023-12-11","AJ-96033"
"DE007246","2023-06-09","JS-1588058"
"DE007247","2023-10-16","TN-210401406"
"DE007248","2023-12-24","ME-772561"
"DE007249","2023-07-19","SB-1017086"
"DE007250","2024-02-03","RB-1979593"
"DE007251","2023-08-10","AH-1007591"
"DE007252","2024-02-02","TG-213101408"
"DE007253","2024-07-11","HK-148901406"
"DE007254","2024-04-15","YS-2188058"
"DE007255","2023-08-23","SB-2018564"
"DE007256","2023-08-20","CV-1229588"
"DE007257","2024-02-14","PO-18865102"
"DE007258","2023-09-04","AG-109001404"
"DE007259","2024-01-23","ES-140807"
"DE007260","2024-02-24","PC-1900048"
"DE007261","2024-02-14","MG-1768092"
"DE007262","2023-06-12","SR-207401402"
"DE007263","2024-07-07","JB-6000134"
"DE007264","2024-03-25","MW-8220134"
"DE007265","2023-08-10","EB-1387064"
"DE007266","2023-04-12","HK-1489045"
"DE007267","2023-12-04","DJ-3510110"
"DE007268","2024-02-29","AG-1033054"
"DE007269","2023-09-19","EJ-1372018"
"DE007270","2024-05-22","SL-20155120"
"DE007271","2023-03-25","PR-18880101"
"DE007272","2023-03-14","CC-1247531"
"DE007273","2023-05-06","JH-591095"
"DE007274","2024-02-23","PF-912033"
"DE007275","2023-04-26","KN-163901406"
"DE007276","2023-09-17","HJ-1487545"
"DE007277","2023-06-21","ME-772519"
"DE007278","2024-05-08","SW-1075560"
"DE007279","2023-01-07","SC-200201406"
"DE007280","2023-09-14","CC-1255027"
"DE007281","2024-04-01","DK-1322551"
"DE007282","2023-05-13","DB-306038"
"DE007283","2023-10-25","CM-1223597"
"DE007284","2024-01-18","SC-2084545"
"DE007285","2023-03-29","CC-126101406"
"DE007286","2024-03-02","LS-1723091"
"DE007287","2023-05-27","DW-13540120"
"DE007288","2024-04-14","GA-14515102"
"DE007289","2023-06-06","RB-1970545"
"DE007290","2023-12-19","DK-12985139"
"DE007291","2023-03-31","KN-163901406"
"DE007292","2024-06-04","CP-1234066"
"DE007293","2023-02-10","MK-1790588"
"DE007294","2024-07-10","SC-2044059"
"DE007295","2024-07-10","MS-1798048"
"DE007296","2024-06-10","CD-1920108"
"DE007297","2023-09-02","SD-204851408"
"DE007298","2023-03-17","GH-1448558"
"DE007299","2023-12-03","AD-1018045"
"DE007300","2023-12-26","LF-718519"
"DE007301","2023-04-01","OT-1873058"
"DE007302","2024-02-01","NG-1835545"
"DE007303","2024-06-07","GA-4515117"
"DE007304","2023-10-15","DB-135551406"
"DE007305","2023-12-29","BB-115458"
"DE007306","2023-01-29","AS-1004598"
"DE007307","2023-03-22","TS-1137094"
"DE007308","2023-11-03","EJ-14155130"
"DE007309","2023-11-07","MG-1768092"
"DE007310","2023-11-16","MG-1820548"
"DE007311","2024-04-29","AR-105101404"
"DE007312","2023-10-03","VD-1167061"
"DE007313","2023-06-30","MR-7545103"
"DE007314","2023-03-17","SC-2023058"
"DE007315","2023-08-27","GH-442586"
"DE007316","2023-12-06","JC-538575"
"DE007317","2023-04-08","JD-1601582"
"DE007318","2024-05-24","SC-200207"
"DE007319","2024-05-20","GM-469561"
"DE007320","2023-10-11","JE-157151406"
"DE007321","2023-09-04","JG-5160137"
"DE007322","2023-07-24","MM-828061"
"DE007323","2023-07-27","DA-134505"
"DE007324","2023-10-15","BT-1148593"
"DE007325","2023-05-17","JO-528019"
"DE007326","2024-03-09","CC-1210064"
"DE007327","2024-06-07","EB-1370518"
"DE007328","2024-05-30","TS-212051404"
"DE007329","2023-12-07","NP-1832548"
"DE007330","2024-01-16","CC-1267027"
"DE007331","2024-06-30","SF-1006552"
"DE007332","2024-07-09","DH-13675102"
"DE007333","2023-07-16","GM-1444092"
"DE007334","2023-01-09","CW-119057"
"DE007335","2024-01-13","CS-121301404"
"DE007336","2023-10-06","DE-3255108"
"DE007337","2023-10-02","SC-20695102"
"DE007338","2023-05-12","JF-1549051"
"DE007339","2023-02-26","CK-1259559"
"DE007340","2023-05-03","SC-10020107"
"DE007341","2023-08-14","SF-1006587"
"DE007342","2024-05-01","SW-10245117"
"DE007343","2024-07-11","AS-1063045"
"DE007344","2023-01-24","BP-1129031"
"DE007345","2023-06-21","CR-12580144"
"DE007346","2024-07-03","MG-769586"
"DE007347","2023-05-03","FH-4365137"
"DE007348","2023-03-11","MB-1808591"
"DE007349","2024-01-04","BO-1350117"
"DE007350","2024-05-18","RH-9495137"
"DE007351","2024-04-01","RR-1952531"
"DE007352","2023-06-26","MH-8025134"
"DE007353","2023-04-19","JJ-1544598"
"DE007354","2023-11-14","AR-1082545"
"DE007355","2023-06-21","BC-111251406"
"DE007356","2024-07-09","SR-207401408"
"DE007357","2023-01-02","EP-1391527"
"DE007358","2023-04-07","TT-1146086"
"DE007359","2023-02-14","GB-1457526"
"DE007360","2024-01-30","SV-2081564"
"DE007361","2023-06-26","ON-1871559"
"DE007362","2023-05-31","MZ-17335139"
"DE007363","2023-07-25","MH-8025134"
"DE007364","2023-11-29","JH-1543080"
"DE007365","2023-03-20","MH-1802582"
"DE007366","2024-01-01","MY-1829531"
"DE007367","2024-04-05","AR-1054082"
"DE007368","2023-01-21","MH-7455137"
"DE007369","2023-08-13","FH-4365134"
"DE007370","2024-05-05","JW-1595592"
"DE007371","2024-02-16","CA-196560"
"DE007372","2023-09-16","TP-2141518"
"DE007373","2023-08-09","EM-1382564"
"DE007374","2024-02-18","PB-1921091"
"DE007375","2023-01-22","VM-2183545"
"DE007376","2023-11-09","RP-193907"
"DE007377","2024-07-06","EB-138401408"
"DE007378","2024-01-08","RB-1964518"
"DE007379","2023-05-25","SD-20485139"
"DE007380","2024-04-18","BS-1180092"
"DE007381","2023-11-29","JE-1574544"
"DE007382","2023-06-07","FH-1435027"
"DE007383","2024-07-03","PB-19210124"
"DE007384","2023-02-04","KH-6330116"
"DE007385","2024-07-01","TW-210257"
"DE007386","2023-04-30","BK-1126031"
"DE007387","2023-02-26","SE-2011027"
"DE007388","2023-06-19","CK-1232564"
"DE007389","2024-02-15","HG-1496551"
"DE007390","2023-09-10","SC-10725126"
"DE007391","2024-01-24","NG-8430147"
"DE007392","2023-02-05","MG-1820554"
"DE007393","2024-04-27","BT-1144045"
"DE007394","2024-05-24","DP-131051402"
"DE007395","2023-05-02","SG-2008082"
"DE007396","2023-05-20","KB-162407"
"DE007397","2023-11-07","NB-1865539"
"DE007398","2023-12-19","PN-1877558"
"DE007399","2023-11-12","RH-1951064"
"DE007400","2023-01-06","BS-159024"
"DE007401","2023-07-12","KB-1658558"
"DE007402","2023-07-22","HK-148901406"
"DE007403","2023-03-13","JE-1561039"
"DE007404","2023-11-14","RD-1948064"
"DE007405","2023-12-01","ME-1732026"
"DE007406","2023-08-21","GZ-1447027"
"DE007407","2023-08-06","AR-1051056"
"DE007408","2024-02-07","GW-1460558"
"DE007409","2023-06-01","MC-175751408"
"DE007410","2023-09-19","LD-168558"
"DE007411","2023-10-09","CC-1237045"
"DE007412","2023-12-15","HD-478573"
"DE007413","2023-08-22","BB-1099097"
"DE007414","2023-11-01","MM-1828051"
"DE007415","2023-08-03","LA-6780103"
"DE007416","2023-01-15","CJ-118757"
"DE007417","2023-03-23","PG-188951404"
"DE007418","2023-03-22","DB-132707"
"DE007419","2023-02-09","DO-1364539"
"DE007420","2023-07-12","BP-1109548"
"DE007421","2024-01-03","LW-171251404"
"DE007422","2023-03-17","EM-13810120"
"DE007423","2023-03-26","MH-17440139"
"DE007424","2023-05-31","PF-1916545"
"DE007425","2024-06-15","MO-1795082"
"DE007426","2023-11-09","JF-152955"
"DE007427","2024-07-04","JB-1592511"
"DE007428","2024-03-02","LL-168401404"
"DE007429","2023-06-10","FM-1438048"
"DE007430","2023-09-01","IL-5100137"
"DE007431","2024-01-06","EG-1390082"
"DE007432","2023-04-28","BB-1154545"
"DE007433","2023-07-23","BB-99038"
"DE007434","2023-06-24","CV-1229559"
"DE007435","2024-07-03","CJ-118757"
"DE007436","2024-06-13","IG-508561"
"DE007437","2023-11-23","DD-1357048"
"DE007438","2024-05-05","DB-13060139"
"DE007439","2023-05-08","TB-11175129"
"DE007440","2023-12-07","RF-198401402"
"DE007441","2023-02-25","AA-375134"
"DE007442","2024-06-18","AH-1003033"
"DE007443","2023-12-18","CW-11905102"
"DE007444","2023-11-01","LS-172005"
"DE007445","2023-07-04","TM-11490134"
"DE007446","2023-09-16","SN-205601404"
"DE007447","2023-05-31","NC-1841518"
"DE007448","2023-05-01","SG-1060560"
"DE007449","2024-01-04","KS-1630051"
"DE007450","2023-07-26","TN-1104086"
"DE007451","2023-06-30","NS-18640139"
"DE007452","2024-02-12","CK-2325129"
"DE007453","2023-07-04","NG-835573"
"DE007454","2023-08-31","TT-2146064"
"DE007455","2023-10-16","JW-160757"
"DE007456","2023-10-20","CM-122357"
"DE007457","2023-06-25","DK-1289564"
"DE007458","2023-05-30","AS-1028539"
"DE007459","2023-05-25","BF-1108018"
"DE007460","2023-04-28","JK-1612027"
"DE007461","2023-06-19","BE-11410120"
"DE007462","2024-06-17","BP-1115562"
"DE007463","2024-01-29","MW-1823597"
"DE007464","2023-11-11","LM-1706531"
"DE007465","2024-04-13","KD-164951408"
"DE007466","2023-11-12","CM-118157"
"DE007467","2023-08-09","SV-20935120"
"DE007468","2023-01-15","NP-1832545"
"DE007469","2023-07-31","SP-1086095"
"DE007470","2024-01-25","CS-1195059"
"DE007471","2023-04-19","RS-1942027"
"DE007472","2024-03-04","MG-76956"
"DE007473","2024-03-21","XP-2186582"
"DE007474","2023-11-12","JB-1604548"
"DE007475","2023-01-24","DM-135257"
"DE007476","2023-02-20","VW-217751"
"DE007477","2023-10-01","RD-1966092"
"DE007478","2023-12-06","KD-166155"
"DE007479","2023-12-19","TC-215351404"
"DE007480","2023-08-26","BT-1168026"
"DE007481","2023-05-08","LL-6840135"
"DE007482","2023-09-29","KB-1624058"
"DE007483","2024-06-27","FW-4395134"
"DE007484","2023-04-01","BH-117101404"
"DE007485","2024-04-25","MO-1795082"
"DE007486","2023-09-05","BD-1156036"
"DE007487","2024-04-08","TC-2114559"
"DE007488","2023-01-14","AR-82538"
"DE007489","2023-01-11","CM-19359"
"DE007490","2023-08-26","CM-1244582"
"DE007491","2024-04-23","DJ-1363058"
"DE007492","2024-01-18","VB-21745143"
"DE007493","2023-03-17","JC-157751402"
"DE007494","2024-02-24","MW-1822064"
"DE007495","2023-04-28","CA-127751404"
"DE007496","2023-08-11","EB-1411097"
"DE007497","2024-01-23","NW-184001408"
"DE007498","2023-08-28","SU-2066516"
"DE007499","2023-10-07","RB-9645134"
"DE007500","2023-08-23","CS-1246058"
"DE007501","2023-03-10","LC-171405"
"DE007502","2024-02-26","EB-137051402"
"DE007503","2023-01-03","LW-17125102"
"DE007504","2023-04-14","NC-184151404"
"DE007505","2024-02-24","BP-1129048"
"DE007506","2024-04-19","GK-1462018"
"DE007507","2023-02-13","LH-7020134"
"DE007508","2024-05-10","RF-9735142"
"DE007509","2023-10-05","AR-10405104"
"DE007510","2023-09-05","DB-1312045"
"DE007511","2023-10-18","CK-122057"
"DE007512","2024-02-02","GM-14695102"
"DE007513","2023-03-20","BP-11290120"
"DE007514","2023-04-30","RD-993038"
"DE007515","2024-05-28","AH-1058591"
"DE007516","2023-04-06","MW-823595"
"DE007517","2023-06-08","CB-202560"
"DE007518","2023-06-03","MC-181007"
"DE007519","2023-11-03","KH-1633012"
"DE007520","2024-06-04","JM-6195117"
"DE007521","2024-05-02","JO-5550107"
"DE007522","2023-08-24","HG-502595"
"DE007523","2023-05-25","SL-1015533"
"DE007524","2023-02-23","ML-8040134"
"DE007525","2024-05-17","EH-139451"
"DE007526","2023-09-06","AB-10060134"
"DE007527","2023-08-16","SC-2002021"
"DE007528","2023-06-26","JR-570068"
"DE007529","2023-10-07","HJ-148751404"
"DE007530","2023-09-07","YS-218807"
"DE007531","2023-02-08","ND-1846096"
"DE007532","2023-01-19","LT-1676551"
"DE007533","2023-02-01","JK-1562527"
"DE007534","2023-10-13","NG-1843028"
"DE007535","2023-07-09","CK-1276051"
"DE007536","2023-08-20","JO-151457"
"DE007537","2023-11-03","BP-1123051"
"DE007538","2023-01-12","JM-15865124"
"DE007539","2024-01-04","CK-2760134"
"DE007540","2023-03-29","JP-1546055"
"DE007541","2023-04-05","AS-285110"
"DE007542","2023-01-23","RH-1951058"
"DE007543","2023-11-02","ML-1739531"
"DE007544","2023-08-03","LB-167355"
"DE007545","2024-05-30","JA-1597045"
"DE007546","2024-03-01","ST-1053086"
"DE007547","2023-07-23","JW-1595559"
"DE007548","2023-05-30","JM-158651402"
"DE007549","2023-09-17","JL-158501406"
"DE007550","2024-05-01","RB-1957026"
"DE007551","2023-12-01","VD-21670139"
"DE007552","2024-04-25","AG-495103"
"DE007553","2024-01-13","JS-1568527"
"DE007554","2023-06-09","PP-1895527"
"DE007555","2024-07-23","BH-1171051"
"DE007556","2023-10-24","LD-16855125"
"DE007557","2023-02-20","SG-1089060"
"DE007558","2023-03-18","BN-1151593"
"DE007559","2023-08-20","CC-1268548"
"DE007560","2024-03-06","JB-159251404"
"DE007561","2024-03-13","DK-1298565"
"DE007562","2023-07-05","PA-906061"
"DE007563","2024-04-03","SZ-2003593"
"DE007564","2023-03-19","TH-215501408"
"DE007565","2023-05-01","JG-15805144"
"DE007566","2023-03-16","JA-5970137"
"DE007567","2023-11-21","DS-303038"
"DE007568","2024-06-08","BB-99089"
"DE007569","2024-02-19","NP-187001406"
"DE007570","2023-04-19","TD-20995130"
"DE007571","2023-12-24","RH-1951064"
"DE007572","2023-02-28","BP-1129031"
"DE007573","2023-09-08","VW-2177518"
"DE007574","2023-04-14","MC-1759027"
"DE007575","2023-02-08","YC-1189522"
"DE007576","2023-09-08","TS-210857"
"DE007577","2024-07-13","TC-2129539"
"DE007578","2024-02-03","SR-20740120"
"DE007579","2024-02-09","JD-58952"
"DE007580","2023-02-25","RB-1946593"
"DE007581","2024-01-14","MC-17425130"
"DE007582","2023-02-17","JP-1546082"
"DE007583","2023-02-04","CV-1229551"
"DE007584","2024-03-04","CA-2775117"
"DE007585","2023-12-29","LA-1678051"
"DE007586","2023-03-29","AH-1007523"
"DE007587","2023-06-20","NS-1850528"
"DE007588","2023-12-09","NF-1838545"
"DE007589","2023-04-05","DM-3525114"
"DE007590","2023-09-02","CM-1181598"
"DE007591","2024-02-27","KW-657086"
"DE007592","2023-01-29","MG-769538"
"DE007593","2024-05-03","LW-168251404"
"DE007594","2024-06-26","AR-510137"
"DE007595","2023-05-27","EB-1393059"
"DE007596","2024-06-30","HA-1490551"
"DE007597","2023-10-29","ME-17725125"
"DE007598","2023-02-01","CR-282060"
"DE007599","2023-06-24","AB-1060021"
"DE007600","2024-04-16","DL-3315108"
"DE007601","2023-05-27","KL-165551404"
"DE007602","2024-07-22","OT-87303"
"DE007603","2024-03-10","LC-168851408"
"DE007604","2023-07-16","JL-15175139"
"DE007605","2023-07-01","JR-1621055"
"DE007606","2024-05-09","MB-730533"
"DE007607","2023-08-19","BS-1136531"
"DE007608","2024-04-08","SC-2030548"
"DE007609","2023-10-18","BO-113507"
"DE007610","2024-03-05","CM-1183093"
"DE007611","2023-02-24","LO-17170124"
"DE007612","2024-01-01","PJ-190151408"
"DE007613","2024-06-30","RP-1939064"
"DE007614","2023-02-25","MS-1736555"
"DE007615","2023-12-18","HR-147701406"
"DE007616","2023-03-09","SM-20005139"
"DE007617","2024-01-24","DB-136601404"
"DE007618","2024-02-27","LD-168557"
"DE007619","2024-01-26","DA-1345055"
"DE007620","2023-11-07","ON-1871558"
"DE007621","2023-12-31","BC-111251402"
"DE007622","2024-04-29","DB-1312045"
"DE007623","2023-01-29","SP-20620102"
"DE007624","2023-10-09","NF-185951402"
"DE007625","2023-12-21","KF-628595"
"DE007626","2024-01-15","DS-131801402"
"DE007627","2023-11-15","RD-1958578"
"DE007628","2023-07-12","NC-1834031"
"DE007629","2023-02-14","ND-184601408"
"DE007630","2023-03-25","DB-3405134"
"DE007631","2023-03-07","DW-1354045"
"DE007632","2023-05-20","GT-147107"
"DE007633","2023-12-17","RB-9435142"
"DE007634","2023-03-30","GP-1474093"
"DE007635","2023-09-07","ML-826546"
"DE007636","2024-06-12","AC-420134"
"DE007637","2023-01-31","SP-1092061"
"DE007638","2023-04-20","NZ-18565139"
"DE007639","2023-05-27","PB-1921055"
"DE007640","2023-09-11","GB-1453064"
"DE007641","2023-02-05","ZD-1192560"
"DE007642","2023-06-11","BM-1575134"
"DE007643","2023-08-28","NM-8520142"
"DE007644","2023-07-12","RW-1969027"
"DE007645","2023-12-20","CV-2805134"
"DE007646","2023-11-01","JB-1604558"
"DE007647","2024-02-04","MC-1784582"
"DE007648","2023-06-26","TN-210401408"
"DE007649","2023-04-04","GM-1445527"
"DE007650","2023-08-21","TB-2152082"
"DE007651","2024-07-04","BB-10990102"
"DE007652","2024-02-12","JK-573029"
"DE007653","2024-01-26","BN-1151531"
"DE007654","2023-04-04","JD-601557"
"DE007655","2023-10-21","MH-1778527"
"DE007656","2024-06-08","GK-14620101"
"DE007657","2023-05-23","TB-1152069"
"DE007658","2023-07-23","SW-202751402"
"DE007659","2023-09-22","AM-1070559"
"DE007660","2023-12-16","EB-411079"
"DE007661","2024-04-05","LR-691573"
"DE007662","2023-03-22","KB-1631551"
"DE007663","2023-11-27","CV-1280559"
"DE007664","2024-01-20","HD-478573"
"DE007665","2023-04-09","LD-1685598"
"DE007666","2024-03-15","LH-1675082"
"DE007667","2024-02-12","JH-5985117"
"DE007668","2023-06-12","SL-2015555"
"DE007669","2024-06-13","VB-217451406"
"DE007670","2023-12-17","GM-14500101"
"DE007671","2024-04-09","CC-12670101"
"DE007672","2024-07-21","EB-393052"
