"ID_REGLEMENT","ID_FACTURE","NB_MONTANT_REGLEMENT"
"RGLT06852","FA014171","28340.55"
"RGLT06853","FA013649","149162.55"
"RGLT06854","FA015430","50469.6"
"RGLT06855","FA014457","27787.75"
"RGLT06856","FA010770","174506.25"
"RGLT06857","FA014501","41136"
"RGLT06858","FA014194","133209.4"
"RGLT06859","FA015470","83661.05"
"RGLT06860","FA020987","50450.4"
"RGLT06861","FA021440","37804"
"RGLT06862","FA006940","113650.8"
"RGLT06863","FA013038","9389.6"
"RGLT06864","FA008153","88598.7"
"RGLT06865","FA025046","170068.5"
"RGLT06866","FA015622","180862"
"RGLT06867","FA012337","91975.05"
"RGLT06868","FA004795","55718.8"
"RGLT06869","FA016325","155390.6"
"RGLT06870","FA016786","2242.8"
"RGLT06871","FA021038","8215.65"
"RGLT06872","FA017580","30258.5"
"RGLT06873","FA020496","25394.7"
"RGLT06874","FA015399","306148.5"
"RGLT06875","FA002220","139427.2"
"RGLT06876","FA015146","70789.2"
"RGLT06877","FA011654","11766.3"
"RGLT06878","FA022472","11797.8"
"RGLT06879","FA000083","18291"
"RGLT06880","FA021178","140807.25"
"RGLT06881","FA017292","25693.2"
"RGLT06882","FA021194","96918.7"
"RGLT06883","FA000495","10905"
"RGLT06884","FA012491","9760"
"RGLT06885","FA015711","12225.6"
"RGLT06886","FA020918","189814"
"RGLT06887","FA023241","122294.9"
"RGLT06888","FA013153","30162"
"RGLT06889","FA020679","88662.35"
"RGLT06890","FA013396","16843.2"
"RGLT06891","FA006019","52902"
"RGLT06892","FA000743","146157.6"
"RGLT06893","FA013936","22938"
"RGLT06894","FA013946","3948"
"RGLT06895","FA002277","54364.65"
"RGLT06896","FA020662","108389.6"
"RGLT06897","FA016939","19482"
"RGLT06898","FA008456","17236.8"
"RGLT06899","FA003859","88274.4"
"RGLT06900","FA016991","65925.6"
"RGLT06901","FA008636","66540.75"
"RGLT06902","FA007526","20143.2"
"RGLT06903","FA022603","32603.2"
"RGLT06904","FA008168","95321.1"
"RGLT06905","FA014863","91863"
"RGLT06906","FA015780","73668"
"RGLT06907","FA024945","34164.9"
"RGLT06908","FA000362","7814.4"
"RGLT06909","FA021143","97490.1"
"RGLT06910","FA004389","35091"
"RGLT06911","FA017953","34377"
"RGLT06912","FA024507","81079.9"
"RGLT06913","FA019386","84178"
"RGLT06914","FA020051","70290"
"RGLT06915","FA018594","97587.25"
"RGLT06916","FA019188","36420.3"
"RGLT06917","FA014908","3389.1"
"RGLT06918","FA006556","17658"
"RGLT06919","FA021214","73846.05"
"RGLT06920","FA025384","77565.6"
"RGLT06921","FA025039","34233.45"
"RGLT06922","FA011660","17724"
"RGLT06923","FA005629","10710"
"RGLT06924","FA023352","48315.75"
"RGLT06925","FA015432","63526.4"
"RGLT06926","FA001974","91612"
"RGLT06927","FA006608","4164.3"
"RGLT06928","FA009845","115474.8"
"RGLT06929","FA011867","204115.05"
"RGLT06930","FA025093","17916"
"RGLT06931","FA015637","3841.2"
"RGLT06932","FA018096","11352"
"RGLT06933","FA003592","75015.15"
"RGLT06934","FA024330","125589"
"RGLT06935","FA023807","15855.2"
"RGLT06936","FA005091","24848"
"RGLT06937","FA005533","17098.4"
"RGLT06938","FA019853","42797.6"
"RGLT06939","FA012271","18825"
"RGLT06940","FA015716","100143.3"
"RGLT06941","FA005172","51184.1"
"RGLT06942","FA015760","11272"
"RGLT06943","FA017089","44616"
"RGLT06944","FA002006","101477.25"
"RGLT06945","FA006844","12122"
"RGLT06946","FA004393","84791.7"
"RGLT06947","FA008193","64454.6"
"RGLT06948","FA014650","55708.4"
"RGLT06949","FA024566","49466.4"
"RGLT06950","FA003681","54014.4"
"RGLT06951","FA001509","108565.6"
"RGLT06952","FA025353","154656.4"
"RGLT06953","FA012469","68156.8"
"RGLT06954","FA000103","138705.15"
"RGLT06955","FA018031","74155.65"
"RGLT06956","FA012619","23398.2"
"RGLT06957","FA021162","24400"
"RGLT06958","FA024656","96064.6"
"RGLT06959","FA005293","29752.8"
"RGLT06960","FA024953","65580"
"RGLT06961","FA017214","128141.5"
"RGLT06962","FA007627","50087.6"
"RGLT06963","FA017315","42010.8"
"RGLT06964","FA015900","60528"
"RGLT06965","FA019950","13820.4"
"RGLT06966","FA022968","51928.8"
"RGLT06967","FA003816","27843"
"RGLT06968","FA020240","101222.7"
"RGLT06969","FA023017","44044"
"RGLT06970","FA022920","14269.2"
"RGLT06971","FA011658","13296"
"RGLT06972","FA022277","117526.2"
"RGLT06973","FA000360","63975.25"
"RGLT06974","FA003887","65558.1"
"RGLT06975","FA003627","16060.8"
"RGLT06976","FA024988","121660.8"
"RGLT06977","FA011099","113312"
"RGLT06978","FA006946","109808.6"
"RGLT06979","FA023153","43928"
"RGLT06980","FA017457","80253.6"
"RGLT06981","FA016608","112663.8"
"RGLT06982","FA011182","102312"
"RGLT06983","FA023617","13117.5"
"RGLT06984","FA009670","38860"
"RGLT06985","FA004919","157494"
"RGLT06986","FA013033","47401.2"
"RGLT06987","FA019052","4389"
"RGLT06988","FA001069","21546"
"RGLT06989","FA014591","24370"
"RGLT06990","FA005404","127346.4"
"RGLT06991","FA013710","2241.8"
"RGLT06992","FA020269","76244.3"
"RGLT06993","FA011859","145103"
"RGLT06994","FA006055","22068.9"
"RGLT06995","FA023498","112862.1"
"RGLT06996","FA000789","63555.7"
"RGLT06997","FA017887","70968.1"
"RGLT06998","FA000940","92721.3"
"RGLT06999","FA017027","83718"
"RGLT07000","FA003718","162633.4"
"RGLT07001","FA001994","30685.2"
"RGLT07002","FA024543","169558.15"
"RGLT07003","FA023811","83406.4"
"RGLT07004","FA008544","23388"
"RGLT07005","FA014046","19908"
"RGLT07006","FA017945","58595.55"
"RGLT07007","FA005849","59672.2"
"RGLT07008","FA003763","194277.55"
"RGLT07009","FA023187","35938"
"RGLT07010","FA001148","138655.95"
"RGLT07011","FA018354","102383.2"
"RGLT07012","FA015486","44737"
"RGLT07013","FA021933","11402.4"
"RGLT07014","FA014021","80589.6"
"RGLT07015","FA003752","146680"
"RGLT07016","FA015354","14924"
"RGLT07017","FA019139","37506"
"RGLT07018","FA024335","156411.6"
"RGLT07019","FA009329","75426"
"RGLT07020","FA016442","84363.1"
"RGLT07021","FA017665","13556.4"
"RGLT07022","FA013364","75820.8"
"RGLT07023","FA002902","48642.6"
"RGLT07024","FA009513","27493.2"
"RGLT07025","FA013572","135380.8"
"RGLT07026","FA007966","121104"
"RGLT07027","FA005617","94217.2"
"RGLT07028","FA004741","64990"
"RGLT07029","FA012319","10974.6"
"RGLT07030","FA003466","23430"
"RGLT07031","FA024307","6281"
"RGLT07032","FA003516","51952"
"RGLT07033","FA013333","11455.5"
"RGLT07034","FA020473","81613.2"
"RGLT07035","FA020478","9213.6"
"RGLT07036","FA009971","98757.3"
"RGLT07037","FA020096","26726.4"
"RGLT07038","FA008431","20646.15"
"RGLT07039","FA020024","104453"
"RGLT07040","FA010444","9576"
"RGLT07041","FA011831","63473.5"
"RGLT07042","FA022253","84974.2"
"RGLT07043","FA008232","6144.6"
"RGLT07044","FA008333","13929.3"
"RGLT07045","FA009110","123384.8"
"RGLT07046","FA007799","65475.6"
"RGLT07047","FA011447","149247"
"RGLT07048","FA019937","116522.05"
"RGLT07049","FA006395","17641"
"RGLT07050","FA013378","133590.1"
"RGLT07051","FA023747","250958.4"
"RGLT07052","FA023860","36722.7"
"RGLT07053","FA000665","30880.8"
"RGLT07054","FA015930","39290"
"RGLT07055","FA001334","48235"
"RGLT07056","FA025320","116040"
"RGLT07057","FA020765","128099"
"RGLT07058","FA016890","17374"
"RGLT07059","FA016809","71332.5"
"RGLT07060","FA005787","82839.1"
"RGLT07061","FA000680","18092.8"
"RGLT07062","FA022696","4544.4"
"RGLT07063","FA021243","115308.4"
"RGLT07064","FA004138","42374.2"
"RGLT07065","FA012102","178649.6"
"RGLT07066","FA021847","53350"
"RGLT07067","FA018956","96100.4"
"RGLT07068","FA000424","47191.2"
"RGLT07069","FA022761","25079.25"
"RGLT07070","FA007182","8344"
"RGLT07071","FA020197","10683.2"
"RGLT07072","FA021179","53930.8"
"RGLT07073","FA000303","17607.7"
"RGLT07074","FA024434","27376.8"
"RGLT07075","FA000006","40534.2"
"RGLT07076","FA019996","136580.5"
"RGLT07077","FA006908","57130"
"RGLT07078","FA005489","9702"
"RGLT07079","FA016631","149066.35"
"RGLT07080","FA005093","12364.8"
"RGLT07081","FA012252","140242.5"
"RGLT07082","FA005847","16213.2"
"RGLT07083","FA013716","57271.05"
"RGLT07084","FA012321","87402.3"
"RGLT07085","FA024076","207221.7"
"RGLT07086","FA002417","7608"
"RGLT07087","FA024828","30516.5"
"RGLT07088","FA000202","124500.1"
"RGLT07089","FA010984","17372.25"
"RGLT07090","FA007338","16122.75"
"RGLT07091","FA010227","28442.4"
"RGLT07092","FA008055","40396.8"
"RGLT07093","FA010919","26896.8"
"RGLT07094","FA000354","12421.5"
"RGLT07095","FA003744","125676.5"
"RGLT07096","FA024204","66185.7"
"RGLT07097","FA018476","24156"
"RGLT07098","FA000734","196669.9"
"RGLT07099","FA013740","4072"
"RGLT07100","FA022498","68979"
"RGLT07101","FA019144","17519.4"
"RGLT07102","FA015676","144540.6"
"RGLT07103","FA008180","56941.5"
"RGLT07104","FA015321","152930"
"RGLT07105","FA016396","46622.5"
"RGLT07106","FA002461","148095.2"
"RGLT07107","FA004242","122908.8"
"RGLT07108","FA016409","31788.3"
"RGLT07109","FA003188","88836.5"
"RGLT07110","FA019328","55602.95"
"RGLT07111","FA002853","85279.6"
"RGLT07112","FA020503","16828.8"
"RGLT07113","FA018567","107118"
"RGLT07114","FA025412","48750.45"
"RGLT07115","FA024260","23368.8"
"RGLT07116","FA012570","13820.4"
"RGLT07117","FA008576","23694"
"RGLT07118","FA003325","48024"
"RGLT07119","FA017509","31850"
"RGLT07120","FA021855","8615.2"
"RGLT07121","FA017480","202147.15"
"RGLT07122","FA002499","18980.5"
"RGLT07123","FA012482","24306.75"
"RGLT07124","FA025450","69141"
"RGLT07125","FA016397","82340.65"
"RGLT07126","FA011039","43076"
"RGLT07127","FA007003","85321.6"
"RGLT07128","FA020450","105432"
"RGLT07129","FA022047","31138.8"
"RGLT07130","FA022534","84799.6"
"RGLT07131","FA009437","15508.3"
"RGLT07132","FA021281","7467.6"
"RGLT07133","FA025316","4686"
"RGLT07134","FA006152","96300"
"RGLT07135","FA020366","56508"
"RGLT07136","FA013007","101315.8"
"RGLT07137","FA002418","10421"
"RGLT07138","FA005901","29010"
"RGLT07139","FA008197","23337.6"
"RGLT07140","FA024705","125078.4"
"RGLT07141","FA007738","62540.1"
"RGLT07142","FA019135","12936"
"RGLT07143","FA007070","18418.5"
"RGLT07144","FA023661","13086"
"RGLT07145","FA017117","105100.1"
"RGLT07146","FA021148","39580.8"
"RGLT07147","FA015248","175005"
"RGLT07148","FA000939","121344.8"
"RGLT07149","FA001592","153833.6"
"RGLT07150","FA002518","34566"
"RGLT07151","FA009178","74332.5"
"RGLT07152","FA010123","87523.65"
"RGLT07153","FA013901","78246.45"
"RGLT07154","FA024353","50270"
"RGLT07155","FA001375","219473"
"RGLT07156","FA016106","101856"
"RGLT07157","FA016194","35996.7"
"RGLT07158","FA016336","5451.6"
"RGLT07159","FA020749","8608"
"RGLT07160","FA022721","88041.2"
"RGLT07161","FA008056","12410"
"RGLT07162","FA020785","197749.4"
"RGLT07163","FA020101","119333.7"
"RGLT07164","FA023642","3060"
"RGLT07165","FA019066","39507.6"
"RGLT07166","FA019751","108487.15"
"RGLT07167","FA004415","17490"
"RGLT07168","FA025291","32718"
"RGLT07169","FA014295","10710"
"RGLT07170","FA015575","122762.8"
"RGLT07171","FA024789","12926.4"
"RGLT07172","FA000225","4987.2"
"RGLT07173","FA004111","84734"
"RGLT07174","FA022113","200047.2"
"RGLT07175","FA024499","129958.25"
"RGLT07176","FA021415","24343.2"
"RGLT07177","FA015938","68236"
"RGLT07178","FA013684","186675.2"
"RGLT07179","FA016573","3408"
"RGLT07180","FA019364","51579"
"RGLT07181","FA019268","52556.4"
"RGLT07182","FA004982","130789.5"
"RGLT07183","FA008470","96898.8"
"RGLT07184","FA021557","17776.5"
"RGLT07185","FA025189","83124"
"RGLT07186","FA001870","65914.8"
"RGLT07187","FA000011","126959.4"
"RGLT07188","FA024506","9145.4"
"RGLT07189","FA022540","36027.6"
"RGLT07190","FA012950","29998.8"
"RGLT07191","FA019173","85242.8"
"RGLT07192","FA022251","50424"
"RGLT07193","FA021291","17103.6"
"RGLT07194","FA002514","91391.55"
"RGLT07195","FA021488","87322.6"
"RGLT07196","FA019844","51654.9"
"RGLT07197","FA001041","69727.95"
"RGLT07198","FA019433","77031.15"
"RGLT07199","FA023544","90352.2"
"RGLT07200","FA022813","84299.6"
"RGLT07201","FA024756","71579.4"
"RGLT07202","FA001212","162255.85"
"RGLT07203","FA001333","6275"
"RGLT07204","FA011442","133614.4"
"RGLT07205","FA019583","89661.6"
"RGLT07206","FA013609","9700"
"RGLT07207","FA023766","145277.25"
"RGLT07208","FA002708","241218.8"
"RGLT07209","FA016129","27285.15"
"RGLT07210","FA007535","68104.8"
"RGLT07211","FA001420","64677.6"
"RGLT07212","FA024418","28196.7"
"RGLT07213","FA003274","60831.1"
"RGLT07214","FA001344","17230.4"
"RGLT07215","FA016842","46553.85"
"RGLT07216","FA016147","32824.8"
"RGLT07217","FA011033","70687.1"
"RGLT07218","FA000272","20832"
"RGLT07219","FA005481","41949.6"
"RGLT07220","FA025346","223745.65"
"RGLT07221","FA021207","81851"
"RGLT07222","FA023087","4694.8"
"RGLT07223","FA012975","82342.5"
"RGLT07224","FA023278","12420.45"
"RGLT07225","FA004812","16558.5"
"RGLT07226","FA022473","23377.2"
"RGLT07227","FA018139","22740.9"
"RGLT07228","FA022810","44100"
"RGLT07229","FA000117","104860"
"RGLT07230","FA008830","40242.3"
"RGLT07231","FA004283","16200"
"RGLT07232","FA014834","167123.6"
"RGLT07233","FA023075","4525.5"
"RGLT07234","FA019951","52129"
"RGLT07235","FA022734","45185.8"
"RGLT07236","FA009419","41968"
"RGLT07237","FA021176","68154.45"
"RGLT07238","FA007949","5755.2"
"RGLT07239","FA000556","40708.8"
"RGLT07240","FA000566","5128.8"
"RGLT07241","FA003336","44317"
"RGLT07242","FA021588","95683.7"
"RGLT07243","FA001266","97480"
"RGLT07244","FA014617","14055.9"
"RGLT07245","FA021580","84915.6"
"RGLT07246","FA000959","17534.4"
"RGLT07247","FA021992","135086.25"
"RGLT07248","FA001154","66908.4"
"RGLT07249","FA000071","80211.95"
"RGLT07250","FA005590","130031.2"
"RGLT07251","FA001958","36452.4"
"RGLT07252","FA018951","111246.55"
"RGLT07253","FA003529","34606"
"RGLT07254","FA020647","47130"
"RGLT07255","FA011676","32294.85"
"RGLT07256","FA007036","16296"
"RGLT07257","FA016692","23370"
"RGLT07258","FA014655","91370.4"
"RGLT07259","FA013962","8549.2"
"RGLT07260","FA005446","52591.2"
"RGLT07261","FA022115","5830"
"RGLT07262","FA020290","9086"
"RGLT07263","FA014809","5544"
"RGLT07264","FA009250","34789.2"
"RGLT07265","FA023546","177317"
"RGLT07266","FA000536","14260.4"
"RGLT07267","FA013078","175708.3"
"RGLT07268","FA022388","28492.2"
"RGLT07269","FA008742","9180"
"RGLT07270","FA012678","50440.65"
"RGLT07271","FA023329","174112.5"
"RGLT07272","FA011258","88111.45"
"RGLT07273","FA007232","57394"
"RGLT07274","FA008582","55606.8"
"RGLT07275","FA007412","33742.5"
"RGLT07276","FA013163","39680.55"
"RGLT07277","FA014516","218136.8"
"RGLT07278","FA013938","42066"
"RGLT07279","FA020217","93833"
"RGLT07280","FA008790","33147.45"
"RGLT07281","FA000916","29076"
"RGLT07282","FA008496","49873"
"RGLT07283","FA004156","43425.9"
"RGLT07284","FA002944","90983"
"RGLT07285","FA012954","163689.2"
"RGLT07286","FA012230","87814.8"
"RGLT07287","FA013728","51948"
"RGLT07288","FA012256","109763.4"
"RGLT07289","FA016122","29222"
"RGLT07290","FA012220","15408.8"
"RGLT07291","FA001018","136268.6"
"RGLT07292","FA007052","47768.7"
"RGLT07293","FA018397","106387.6"
"RGLT07294","FA013060","71187"
"RGLT07295","FA017772","133579.1"
"RGLT07296","FA024545","8421.6"
"RGLT07297","FA000817","36698.55"
"RGLT07298","FA025047","60087"
"RGLT07299","FA010543","207723"
"RGLT07300","FA006865","22965.6"
"RGLT07301","FA010281","61266.45"
"RGLT07302","FA003713","12849.9"
"RGLT07303","FA023676","8121.6"
"RGLT07304","FA005435","59143"
"RGLT07305","FA013266","68034"
"RGLT07306","FA024504","40491"
"RGLT07307","FA002717","40352.4"
"RGLT07308","FA020526","50469.6"
"RGLT07309","FA013966","83648.4"
"RGLT07310","FA003020","97312.7"
"RGLT07311","FA016284","24400"
"RGLT07312","FA013835","175579.5"
"RGLT07313","FA019848","110771.5"
"RGLT07314","FA018997","19849.2"
"RGLT07315","FA011855","44174.4"
"RGLT07316","FA002078","33430.95"
"RGLT07317","FA006704","158435.5"
"RGLT07318","FA000933","115246.65"
"RGLT07319","FA002093","89657.65"
"RGLT07320","FA010420","38694.6"
"RGLT07321","FA024059","67140.5"
"RGLT07322","FA023668","69884.85"
"RGLT07323","FA024150","27753.6"
"RGLT07324","FA008445","105561.1"
"RGLT07325","FA001987","2036"
"RGLT07326","FA022570","40035.6"
"RGLT07327","FA022298","11805.2"
"RGLT07328","FA024851","90285.3"
"RGLT07329","FA009159","132496.8"
"RGLT07330","FA009049","85564.85"
"RGLT07331","FA002289","16147.95"
"RGLT07332","FA015547","30600"
"RGLT07333","FA001842","97789.2"
"RGLT07334","FA009125","45669.6"
"RGLT07335","FA011526","107222.35"
"RGLT07336","FA009189","35803.9"
"RGLT07337","FA018226","22835.4"
"RGLT07338","FA022648","3498"
"RGLT07339","FA003285","17487"
"RGLT07340","FA019478","139346.6"
"RGLT07341","FA024214","84307.65"
"RGLT07342","FA021114","12883.2"
"RGLT07343","FA021873","41748"
"RGLT07344","FA009849","7815"
"RGLT07345","FA024537","35423.95"
"RGLT07346","FA023126","106084.65"
"RGLT07347","FA022146","22621.2"
"RGLT07348","FA005328","48747.1"
"RGLT07349","FA015343","139817.55"
"RGLT07350","FA000075","83316"
"RGLT07351","FA017652","86192.7"
"RGLT07352","FA015110","48995.1"
"RGLT07353","FA009660","71174.4"
"RGLT07354","FA025010","45553.2"
"RGLT07355","FA020210","19629"
"RGLT07356","FA022275","147673.2"
"RGLT07357","FA005398","41324.85"
"RGLT07358","FA001206","91874.4"
"RGLT07359","FA015449","4291"
"RGLT07360","FA010151","18659.55"
"RGLT07361","FA021972","12201"
"RGLT07362","FA012098","105486"
"RGLT07363","FA013291","67503.15"
"RGLT07364","FA010870","114331.45"
"RGLT07365","FA023605","5659.2"
"RGLT07366","FA002352","33628.8"
"RGLT07367","FA018200","24726"
"RGLT07368","FA013750","95393.2"
"RGLT07369","FA006568","23597.7"
"RGLT07370","FA024022","52080"
"RGLT07371","FA001138","62950"
"RGLT07372","FA005212","69783"
"RGLT07373","FA021367","112575.2"
"RGLT07374","FA021651","10676.4"
"RGLT07375","FA003175","73256.4"
"RGLT07376","FA021954","6329.4"
"RGLT07377","FA022117","51077"
"RGLT07378","FA003809","13820.4"
"RGLT07379","FA007313","24897.6"
"RGLT07380","FA006387","69652"
"RGLT07381","FA013241","82830"
"RGLT07382","FA016805","79635"
"RGLT07383","FA012888","241732.8"
"RGLT07384","FA007831","123952"
"RGLT07385","FA011812","65325.6"
"RGLT07386","FA005894","179336.95"
"RGLT07387","FA017223","144013.9"
"RGLT07388","FA019142","70442.4"
"RGLT07389","FA006770","83641.6"
"RGLT07390","FA009111","46260"
"RGLT07391","FA004897","11604"
"RGLT07392","FA014106","46872"
"RGLT07393","FA015011","35289.1"
"RGLT07394","FA011753","217838.4"
"RGLT07395","FA003980","72095"
"RGLT07396","FA001718","109984.3"
"RGLT07397","FA014912","99388.8"
"RGLT07398","FA008178","34135.6"
"RGLT07399","FA003052","166979.3"
"RGLT07400","FA001037","294580.35"
"RGLT07401","FA007685","55416"
"RGLT07402","FA018193","98071.25"
"RGLT07403","FA019186","28811.4"
"RGLT07404","FA006380","14905.8"
"RGLT07405","FA008031","21882.3"
"RGLT07406","FA005419","11883"
"RGLT07407","FA012442","20423.1"
"RGLT07408","FA016060","34003.2"
"RGLT07409","FA020580","4564.35"
"RGLT07410","FA009138","35877.6"
"RGLT07411","FA013275","98863.65"
"RGLT07412","FA010371","64632"
"RGLT07413","FA008888","152570.4"
"RGLT07414","FA018792","34504.5"
"RGLT07415","FA007360","52617.6"
"RGLT07416","FA023388","19835.2"
"RGLT07417","FA007386","153598.65"
"RGLT07418","FA014006","173339.35"
"RGLT07419","FA006039","34819.55"
"RGLT07420","FA007177","8325.6"
"RGLT07421","FA012367","44080"
"RGLT07422","FA012324","10626"
"RGLT07423","FA020968","46566"
"RGLT07424","FA009432","5511"
"RGLT07425","FA017083","67200.2"
"RGLT07426","FA001777","89538.9"
"RGLT07427","FA021165","78920.8"
"RGLT07428","FA003021","23845"
"RGLT07429","FA008391","153053.95"
"RGLT07430","FA007682","30567.6"
"RGLT07431","FA018005","63053.5"
"RGLT07432","FA016985","79772.7"
"RGLT07433","FA019107","12822"
"RGLT07434","FA017782","49411.5"
"RGLT07435","FA006197","34473.6"
"RGLT07436","FA011477","9800"
"RGLT07437","FA007726","116901.75"
"RGLT07438","FA006525","96925.5"
"RGLT07439","FA004579","28704"
"RGLT07440","FA006136","3678.15"
"RGLT07441","FA012524","5816"
"RGLT07442","FA008597","256253.35"
"RGLT07443","FA012706","15905.4"
"RGLT07444","FA020733","55172.25"
"RGLT07445","FA014684","38745"
"RGLT07446","FA024922","264824.9"
"RGLT07447","FA019497","50303.4"
"RGLT07448","FA005231","45600"
"RGLT07449","FA010496","88147.8"
"RGLT07450","FA011251","75561"
"RGLT07451","FA000129","57986.4"
"RGLT07452","FA016257","149694.8"
"RGLT07453","FA024936","72720"
"RGLT07454","FA012118","20454"
"RGLT07455","FA015883","15454.1"
"RGLT07456","FA015860","94141"
"RGLT07457","FA022209","6001.6"
"RGLT07458","FA011529","16823.45"
"RGLT07459","FA012513","25383.6"
"RGLT07460","FA021137","21588"
"RGLT07461","FA013322","3248.7"
"RGLT07462","FA015693","122466.4"
"RGLT07463","FA013175","56145.6"
"RGLT07464","FA006279","4977.1"
"RGLT07465","FA008020","85604.5"
"RGLT07466","FA017947","143694.6"
"RGLT07467","FA021903","9786"
"RGLT07468","FA021928","154324.8"
"RGLT07469","FA002664","25845.6"
"RGLT07470","FA019689","40035.6"
"RGLT07471","FA001866","13612.5"
"RGLT07472","FA010147","143973.35"
