"ID_FACTURE","CD_PRESTATION","NB_QUANTITE_FACTURE","NB_PRIX_HT","NB_PRIX_TTC"
"FA024247","PS0111","14","3335","4002"
"FA009138","PS0044","9","894","983.4"
"FA011527","PS0075","12","3943","4140.15"
"FA017647","PS0123","18","2137","2564.4"
"FA000713","PS0152","2","1962","1962"
"FA000181","PS0191","14","1646","1728.3"
"FA000878","PS0156","6","1047","1151.7"
"FA019592","PS0146","16","1742","1742"
"FA025319","PS0024","2","4289","5146.8"
"FA020713","PS0041","12","830","871.5"
"FA022064","PS0073","7","1367","1435.35"
"FA009997","PS0049","20","2162","2378.2"
"FA006707","PS0093","13","2999","3148.95"
"FA018874","PS0161","17","2912","2912"
"FA017891","PS0010","17","4373","4591.65"
"FA021663","PS0118","10","3828","4210.8"
"FA002152","PS0039","19","737","773.85"
"FA006191","PS0078","13","3929","3929"
"FA000593","PS0151","5","4869","5355.9"
"FA021054","PS0192","12","3081","3389.1"
"FA000923","PS0073","18","1367","1435.35"
"FA024135","PS0095","12","3247","3247"
"FA005701","PS0135","2","3908","4689.6"
"FA009431","PS0141","17","3556","3733.8"
"FA013767","PS0096","18","2802","2942.1"
"FA021884","PS0132","5","3369","4042.8"
"FA010028","PS0179","12","3886","4274.6"
"FA009679","PS0073","12","1367","1435.35"
"FA014469","PS0101","13","4494","5392.8"
"FA016445","PS0154","7","699","699"
"FA004471","PS0137","19","2907","3052.35"
"FA021272","PS0184","15","1840","2208"
"FA018689","PS0106","19","2784","3340.8"
"FA012796","PS0052","5","3823","3823"
"FA010287","PS0197","14","3502","3852.2"
"FA006393","PS0050","5","2801","3361.2"
"FA016440","PS0058","16","3666","4399.2"
"FA019042","PS0064","14","2959","3254.9"
"FA017324","PS0001","2","2024","2125.2"
"FA009984","PS0133","6","1869","2242.8"
"FA024139","PS0091","13","4055","4460.5"
"FA022103","PS0056","3","3253","3578.3"
"FA018789","PS0112","16","2886","3463.2"
"FA015363","PS0141","4","3556","3733.8"
"FA012223","PS0110","1","2038","2241.8"
"FA010243","PS0010","15","4373","4591.65"
"FA012720","PS0187","7","3333","3499.65"
"FA024240","PS0156","8","1047","1151.7"
"FA001693","PS0181","6","1128","1353.6"
"FA009637","PS0136","19","3166","3482.6"
"FA024186","PS0026","1","2578","3093.6"
"FA010142","PS0105","2","2785","2924.25"
"FA024803","PS0056","3","3253","3578.3"
"FA002160","PS0174","5","1507","1582.35"
"FA021157","PS0086","2","4872","5846.4"
"FA022257","PS0010","16","4373","4591.65"
"FA000571","PS0170","6","3820","4202"
"FA014185","PS0128","20","1185","1244.25"
"FA010235","PS0052","7","3823","3823"
"FA010644","PS0155","5","2134","2347.4"
"FA018034","PS0025","15","4960","5208"
"FA023401","PS0116","18","4508","4958.8"
"FA013802","PS0119","7","831","914.1"
"FA009518","PS0031","12","3309","3474.45"
"FA024764","PS0063","8","1391","1669.2"
"FA006059","PS0090","14","2587","3104.4"
"FA007351","PS0152","13","1962","1962"
"FA013387","PS0149","1","1409","1409"
"FA014080","PS0123","12","2137","2564.4"
"FA016851","PS0095","12","3247","3247"
"FA021547","PS0067","12","1824","1915.2"
"FA013831","PS0080","15","2482","2482"
"FA016075","PS0104","6","3030","3636"
"FA022231","PS0186","9","3126","3438.6"
"FA010935","PS0162","11","2580","2838"
"FA010517","PS0071","8","1285","1349.25"
"FA019869","PS0143","5","4067","4473.7"
"FA001140","PS0042","13","3772","4526.4"
"FA010543","PS0143","6","4067","4473.7"
"FA009890","PS0147","8","1530","1530"
"FA015495","PS0051","19","1179","1414.8"
"FA024020","PS0007","5","2921","3213.1"
"FA015929","PS0052","4","3823","3823"
"FA023729","PS0016","5","4420","5304"
"FA021394","PS0065","13","3011","3011"
"FA021542","PS0012","1","3469","4162.8"
"FA014794","PS0169","2","2716","3259.2"
"FA012766","PS0144","8","613","613"
"FA006388","PS0198","15","3668","4401.6"
"FA017983","PS0059","18","4993","5242.65"
"FA016938","PS0129","18","548","575.4"
"FA003745","PS0038","5","3432","3432"
"FA022982","PS0002","7","1184","1302.4"
"FA000683","PS0030","5","3765","4141.5"
"FA017679","PS0070","17","1148","1148"
"FA018837","PS0096","3","2802","2942.1"
"FA007516","PS0071","20","1285","1349.25"
"FA011677","PS0068","2","638","638"
"FA016533","PS0105","11","2785","2924.25"
"FA022916","PS0085","18","871","914.55"
"FA019227","PS0150","7","3275","3438.75"
"FA008737","PS0007","18","2921","3213.1"
"FA004170","PS0157","15","596","596"
"FA015455","PS0058","16","3666","4399.2"
"FA005260","PS0095","14","3247","3247"
"FA012490","PS0045","8","3895","4674"
"FA021927","PS0095","16","3247","3247"
"FA014774","PS0057","19","2855","3140.5"
"FA007484","PS0146","19","1742","1742"
"FA016174","PS0096","15","2802","2942.1"
"FA020777","PS0173","19","4850","4850"
"FA009845","PS0140","16","4874","4874"
"FA011335","PS0145","20","2505","2755.5"
"FA008518","PS0132","8","3369","4042.8"
"FA015127","PS0138","3","2809","2949.45"
"FA021436","PS0176","1","1902","1902"
"FA011647","PS0163","15","1728","1728"
"FA025211","PS0155","19","2134","2347.4"
"FA001019","PS0105","14","2785","2924.25"
"FA019647","PS0181","4","1128","1353.6"
"FA002099","PS0054","10","798","877.8"
"FA007980","PS0121","14","4246","4458.3"
"FA014576","PS0055","13","3539","3539"
"FA016263","PS0069","3","873","960.3"
"FA025220","PS0002","7","1184","1302.4"
"FA022592","PS0047","16","1271","1334.55"
"FA017446","PS0145","20","2505","2755.5"
"FA020530","PS0079","2","1943","1943"
"FA014307","PS0125","15","1693","1777.65"
"FA023240","PS0142","14","1183","1242.15"
"FA000971","PS0166","20","2363","2481.15"
"FA001315","PS0077","10","4739","5212.9"
"FA025310","PS0153","19","4044","4448.4"
"FA005746","PS0161","17","2912","2912"
"FA019041","PS0080","20","2482","2482"
"FA004992","PS0129","20","548","575.4"
"FA016030","PS0115","11","4570","5027"
"FA001677","PS0063","4","1391","1669.2"
"FA020142","PS0131","5","4193","5031.6"
"FA004504","PS0138","9","2809","2949.45"
"FA025477","PS0192","10","3081","3389.1"
"FA006601","PS0018","6","4405","4845.5"
"FA020644","PS0107","6","2693","3231.6"
"FA004592","PS0072","9","4112","4523.2"
"FA008026","PS0111","18","3335","4002"
"FA018708","PS0089","19","3356","3356"
"FA011642","PS0045","12","3895","4674"
"FA016902","PS0009","4","1132","1358.4"
"FA012351","PS0200","2","2860","3146"
"FA012060","PS0050","9","2801","3361.2"
"FA018067","PS0200","7","2860","3146"
"FA009948","PS0185","6","2944","3091.2"
"FA008035","PS0127","18","3451","3796.1"
"FA009618","PS0043","9","1449","1521.45"
"FA011003","PS0082","15","4269","4695.9"
"FA023034","PS0091","12","4055","4460.5"
"FA015424","PS0080","4","2482","2482"
"FA011189","PS0105","4","2785","2924.25"
"FA011943","PS0121","4","4246","4458.3"
"FA017098","PS0127","2","3451","3796.1"
"FA013163","PS0137","13","2907","3052.35"
"FA014353","PS0194","5","4157","4572.7"
"FA009806","PS0033","6","1340","1340"
"FA016643","PS0121","9","4246","4458.3"
"FA006604","PS0081","20","3916","4307.6"
"FA009444","PS0065","1","3011","3011"
"FA017175","PS0020","6","4856","5341.6"
"FA025267","PS0109","2","924","924"
"FA015099","PS0079","5","1943","1943"
"FA025335","PS0087","8","2181","2181"
"FA008837","PS0018","15","4405","4845.5"
"FA021838","PS0122","9","1558","1635.9"
"FA023782","PS0165","20","862","905.1"
"FA005698","PS0087","16","2181","2181"
"FA017155","PS0079","12","1943","1943"
"FA015542","PS0054","10","798","877.8"
"FA022203","PS0034","17","2908","2908"
"FA019721","PS0065","14","3011","3011"
"FA011899","PS0037","16","4777","5015.85"
"FA001946","PS0089","17","3356","3356"
"FA006474","PS0133","9","1869","2242.8"
"FA015810","PS0146","20","1742","1742"
"FA008931","PS0064","2","2959","3254.9"
"FA019467","PS0193","19","4880","4880"
"FA005832","PS0178","16","2534","2660.7"
"FA016315","PS0041","12","830","871.5"
"FA007762","PS0148","3","3503","3678.15"
"FA013275","PS0200","9","2860","3146"
"FA006795","PS0166","18","2363","2481.15"
"FA022715","PS0142","12","1183","1242.15"
"FA020431","PS0027","13","1108","1329.6"
"FA006803","PS0041","1","830","871.5"
"FA000197","PS0058","19","3666","4399.2"
"FA025299","PS0092","4","1266","1266"
"FA004417","PS0040","2","1880","1974"
"FA016626","PS0123","19","2137","2564.4"
"FA008549","PS0080","9","2482","2482"
"FA019880","PS0020","7","4856","5341.6"
"FA005828","PS0119","5","831","914.1"
"FA024472","PS0035","14","3653","4383.6"
"FA022646","PS0130","12","2449","2693.9"
"FA018646","PS0103","15","1326","1458.6"
"FA012561","PS0027","3","1108","1329.6"
"FA016862","PS0087","13","2181","2181"
"FA015750","PS0004","1","4618","5541.6"
"FA012907","PS0180","18","2164","2272.2"
"FA024128","PS0016","18","4420","5304"
"FA011975","PS0003","4","710","852"
"FA004627","PS0166","17","2363","2481.15"
"FA002427","PS0075","20","3943","4140.15"
"FA020202","PS0183","13","4635","4635"
"FA021066","PS0005","11","1255","1255"
"FA023153","PS0061","15","1652","1817.2"
"FA014019","PS0095","20","3247","3247"
"FA020414","PS0023","7","3479","3479"
"FA021428","PS0060","11","2474","2968.8"
"FA010143","PS0041","8","830","871.5"
"FA008705","PS0007","7","2921","3213.1"
"FA022919","PS0017","3","3898","3898"
"FA004475","PS0040","4","1880","1974"
"FA022394","PS0029","9","4104","4309.2"
"FA017035","PS0009","4","1132","1358.4"
"FA015655","PS0094","11","2548","2802.8"
"FA001498","PS0001","12","2024","2125.2"
"FA004460","PS0182","1","4712","4947.6"
"FA024907","PS0178","14","2534","2660.7"
"FA014401","PS0109","3","924","924"
"FA012790","PS0096","10","2802","2942.1"
"FA004278","PS0095","9","3247","3247"
"FA012941","PS0028","1","2114","2114"
"FA014941","PS0089","12","3356","3356"
"FA000595","PS0116","3","4508","4958.8"
"FA016791","PS0043","14","1449","1521.45"
"FA016216","PS0191","13","1646","1728.3"
"FA012104","PS0167","6","2672","2805.6"
"FA011213","PS0161","10","2912","2912"
"FA019062","PS0009","4","1132","1358.4"
"FA017856","PS0126","4","4385","4385"
"FA021829","PS0078","2","3929","3929"
"FA003258","PS0164","14","1809","1809"
"FA010395","PS0011","4","4911","4911"
"FA012184","PS0055","11","3539","3539"
"FA016841","PS0160","5","1396","1535.6"
"FA006413","PS0011","10","4911","4911"
"FA005410","PS0111","4","3335","4002"
"FA013412","PS0136","15","3166","3482.6"
"FA025078","PS0030","2","3765","4141.5"
"FA019980","PS0153","10","4044","4448.4"
"FA021407","PS0006","18","2045","2249.5"
"FA016786","PS0133","1","1869","2242.8"
"FA024989","PS0053","16","1852","2037.2"
"FA003532","PS0146","18","1742","1742"
"FA016388","PS0094","5","2548","2802.8"
"FA022993","PS0113","4","1421","1421"
"FA012594","PS0075","11","3943","4140.15"
"FA018866","PS0014","5","3304","3469.2"
"FA011435","PS0149","10","1409","1409"
"FA008967","PS0146","13","1742","1742"
"FA022834","PS0167","17","2672","2805.6"
"FA024587","PS0164","3","1809","1809"
"FA018370","PS0030","1","3765","4141.5"
"FA004208","PS0086","19","4872","5846.4"
"FA015633","PS0093","13","2999","3148.95"
"FA019282","PS0052","4","3823","3823"
"FA012762","PS0147","15","1530","1530"
"FA020164","PS0093","2","2999","3148.95"
"FA022616","PS0072","16","4112","4523.2"
"FA017536","PS0047","16","1271","1334.55"
"FA021823","PS0139","20","3529","3705.45"
"FA025436","PS0150","7","3275","3438.75"
"FA003392","PS0103","5","1326","1458.6"
"FA024811","PS0199","8","1317","1580.4"
"FA004119","PS0128","7","1185","1244.25"
"FA005127","PS0049","16","2162","2378.2"
"FA011164","PS0155","2","2134","2347.4"
"FA020725","PS0046","15","4813","5775.6"
"FA007625","PS0014","6","3304","3469.2"
"FA010145","PS0149","18","1409","1409"
"FA020704","PS0057","11","2855","3140.5"
"FA021588","PS0088","8","1464","1610.4"
"FA000444","PS0029","12","4104","4309.2"
"FA021255","PS0080","18","2482","2482"
"FA007218","PS0023","11","3479","3479"
"FA001868","PS0070","17","1148","1148"
"FA015630","PS0023","2","3479","3479"
"FA004312","PS0146","8","1742","1742"
"FA002019","PS0037","11","4777","5015.85"
"FA003040","PS0151","18","4869","5355.9"
"FA010079","PS0008","14","2258","2258"
"FA003180","PS0171","12","1863","1956.15"
"FA012892","PS0004","7","4618","5541.6"
"FA025406","PS0183","7","4635","4635"
"FA005246","PS0052","13","3823","3823"
"FA009944","PS0069","2","873","960.3"
"FA016138","PS0027","2","1108","1329.6"
"FA011484","PS0066","2","2450","2450"
"FA010978","PS0192","14","3081","3389.1"
"FA022825","PS0047","11","1271","1334.55"
"FA018517","PS0104","6","3030","3636"
"FA013528","PS0132","1","3369","4042.8"
"FA009553","PS0051","17","1179","1414.8"
"FA016872","PS0069","11","873","960.3"
"FA022531","PS0013","11","3409","3409"
"FA005827","PS0008","11","2258","2258"
"FA017590","PS0163","3","1728","1728"
"FA012210","PS0073","13","1367","1435.35"
"FA005748","PS0120","5","4751","5701.2"
"FA024404","PS0113","18","1421","1421"
"FA013662","PS0185","10","2944","3091.2"
"FA016326","PS0114","11","3975","4372.5"
"FA020661","PS0088","3","1464","1610.4"
"FA017095","PS0088","18","1464","1610.4"
"FA009376","PS0066","17","2450","2450"
"FA014414","PS0159","20","1547","1624.35"
"FA018100","PS0068","7","638","638"
"FA007196","PS0072","4","4112","4523.2"
"FA022915","PS0169","13","2716","3259.2"
"FA023792","PS0016","18","4420","5304"
"FA015280","PS0128","20","1185","1244.25"
"FA009397","PS0094","10","2548","2802.8"
"FA017250","PS0042","9","3772","4526.4"
"FA022948","PS0106","16","2784","3340.8"
"FA022059","PS0033","13","1340","1340"
"FA010645","PS0090","5","2587","3104.4"
"FA005839","PS0060","16","2474","2968.8"
"FA006095","PS0070","10","1148","1148"
"FA013157","PS0116","3","4508","4958.8"
"FA009836","PS0067","16","1824","1915.2"
"FA023606","PS0003","16","710","852"
"FA024104","PS0175","3","2398","2877.6"
"FA015993","PS0112","20","2886","3463.2"
"FA001315","PS0091","11","4055","4460.5"
"FA000114","PS0072","14","4112","4523.2"
"FA018266","PS0046","5","4813","5775.6"
"FA008597","PS0049","13","2162","2378.2"
"FA006853","PS0057","8","2855","3140.5"
"FA011039","PS0081","10","3916","4307.6"
"FA008543","PS0074","16","1493","1493"
"FA021021","PS0159","11","1547","1624.35"
"FA025302","PS0059","13","4993","5242.65"
"FA023840","PS0062","14","2182","2291.1"
"FA018112","PS0175","13","2398","2877.6"
"FA019471","PS0008","8","2258","2258"
"FA006050","PS0140","17","4874","4874"
"FA013263","PS0181","19","1128","1353.6"
"FA021421","PS0138","6","2809","2949.45"
"FA008897","PS0043","6","1449","1521.45"
"FA023568","PS0012","20","3469","4162.8"
"FA021612","PS0056","3","3253","3578.3"
"FA013293","PS0157","13","596","596"
"FA018031","PS0104","12","3030","3636"
"FA013000","PS0120","19","4751","5701.2"
"FA006124","PS0068","16","638","638"
"FA018849","PS0053","3","1852","2037.2"
"FA009828","PS0008","1","2258","2258"
"FA006093","PS0128","11","1185","1244.25"
"FA004262","PS0160","19","1396","1535.6"
"FA012476","PS0061","3","1652","1817.2"
"FA007563","PS0027","5","1108","1329.6"
"FA020039","PS0112","9","2886","3463.2"
"FA016341","PS0047","9","1271","1334.55"
"FA022520","PS0113","4","1421","1421"
"FA009791","PS0196","18","3273","3927.6"
"FA000723","PS0052","16","3823","3823"
"FA000233","PS0048","1","2078","2493.6"
"FA011629","PS0075","1","3943","4140.15"
"FA024774","PS0041","15","830","871.5"
"FA013900","PS0118","10","3828","4210.8"
"FA011949","PS0187","16","3333","3499.65"
"FA016222","PS0085","11","871","914.55"
"FA025429","PS0018","20","4405","4845.5"
"FA016393","PS0165","4","862","905.1"
"FA025111","PS0057","10","2855","3140.5"
"FA021897","PS0065","2","3011","3011"
"FA005290","PS0001","10","2024","2125.2"
"FA006132","PS0103","18","1326","1458.6"
"FA003744","PS0050","10","2801","3361.2"
"FA024186","PS0009","5","1132","1358.4"
"FA019453","PS0075","1","3943","4140.15"
"FA015097","PS0158","9","4083","4083"
"FA017167","PS0056","8","3253","3578.3"
"FA005512","PS0171","8","1863","1956.15"
"FA022902","PS0116","1","4508","4958.8"
"FA013303","PS0100","15","1714","2056.8"
"FA005193","PS0160","12","1396","1535.6"
"FA004430","PS0106","20","2784","3340.8"
"FA005729","PS0114","14","3975","4372.5"
"FA023892","PS0152","14","1962","1962"
"FA024279","PS0049","2","2162","2378.2"
"FA005678","PS0090","4","2587","3104.4"
"FA001667","PS0120","14","4751","5701.2"
"FA014606","PS0142","17","1183","1242.15"
"FA023509","PS0162","8","2580","2838"
"FA020293","PS0161","12","2912","2912"
"FA013971","PS0012","12","3469","4162.8"
"FA012111","PS0013","16","3409","3409"
"FA022326","PS0118","1","3828","4210.8"
"FA010636","PS0190","6","822","863.1"
"FA009215","PS0067","6","1824","1915.2"
"FA024908","PS0042","16","3772","4526.4"
"FA020736","PS0047","2","1271","1334.55"
"FA024826","PS0089","4","3356","3356"
"FA011372","PS0107","6","2693","3231.6"
"FA018093","PS0192","9","3081","3389.1"
"FA010813","PS0002","8","1184","1302.4"
"FA008685","PS0105","4","2785","2924.25"
"FA024393","PS0010","10","4373","4591.65"
"FA010179","PS0185","14","2944","3091.2"
"FA017540","PS0131","13","4193","5031.6"
"FA015664","PS0174","3","1507","1582.35"
"FA011403","PS0138","5","2809","2949.45"
"FA011637","PS0164","19","1809","1809"
"FA014276","PS0045","16","3895","4674"
"FA007191","PS0179","8","3886","4274.6"
"FA019405","PS0054","20","798","877.8"
"FA009849","PS0066","2","2450","2450"
"FA013056","PS0020","16","4856","5341.6"
"FA004233","PS0102","6","1322","1388.1"
"FA021626","PS0056","12","3253","3578.3"
"FA002080","PS0088","17","1464","1610.4"
"FA019829","PS0034","4","2908","2908"
"FA011034","PS0129","16","548","575.4"
"FA012083","PS0006","14","2045","2249.5"
"FA024320","PS0118","18","3828","4210.8"
"FA003984","PS0061","16","1652","1817.2"
"FA015321","PS0118","19","3828","4210.8"
"FA022830","PS0051","13","1179","1414.8"
"FA007578","PS0121","17","4246","4458.3"
"FA013475","PS0028","19","2114","2114"
"FA002543","PS0057","8","2855","3140.5"
"FA021007","PS0124","5","2519","2519"
"FA012609","PS0151","7","4869","5355.9"
"FA005060","PS0182","18","4712","4947.6"
"FA022087","PS0035","17","3653","4383.6"
"FA009272","PS0044","16","894","983.4"
"FA016076","PS0128","8","1185","1244.25"
"FA024604","PS0170","9","3820","4202"
"FA016817","PS0092","11","1266","1266"
"FA017635","PS0115","17","4570","5027"
"FA006359","PS0090","5","2587","3104.4"
"FA013123","PS0164","15","1809","1809"
"FA015584","PS0104","17","3030","3636"
"FA022979","PS0131","12","4193","5031.6"
"FA016300","PS0123","6","2137","2564.4"
"FA019525","PS0162","16","2580","2838"
"FA009032","PS0199","15","1317","1580.4"
"FA021009","PS0035","2","3653","4383.6"
"FA023020","PS0123","16","2137","2564.4"
"FA016550","PS0047","17","1271","1334.55"
"FA017024","PS0158","2","4083","4083"
"FA025411","PS0155","17","2134","2347.4"
"FA007435","PS0073","17","1367","1435.35"
"FA023540","PS0003","14","710","852"
"FA006395","PS0157","1","596","596"
"FA006989","PS0063","4","1391","1669.2"
"FA019896","PS0053","17","1852","2037.2"
"FA003805","PS0062","2","2182","2291.1"
"FA017228","PS0093","5","2999","3148.95"
"FA012260","PS0190","19","822","863.1"
"FA004988","PS0107","14","2693","3231.6"
"FA009898","PS0135","16","3908","4689.6"
"FA004254","PS0053","7","1852","2037.2"
"FA025227","PS0179","3","3886","4274.6"
"FA021449","PS0094","1","2548","2802.8"
"FA025412","PS0071","1","1285","1349.25"
"FA021839","PS0120","5","4751","5701.2"
"FA021434","PS0140","14","4874","4874"
"FA008124","PS0175","12","2398","2877.6"
"FA014161","PS0029","11","4104","4309.2"
"FA018175","PS0007","5","2921","3213.1"
