"ID_REGLEMENT","DT_REGLEMENT","CD_TYPE_REGLEMENT"
"RGLT07213","2023-07-22","TR01"
"RGLT07214","2023-07-15","TR01"
"RGLT07215","2023-07-21","TR03"
"RGLT07216","2023-07-09","TR03"
"RGLT07217","2023-06-28","TR03"
"RGLT07218","2023-07-15","TR02"
"RGLT07219","2023-07-11","TR02"
"RGLT07220","2023-07-19","TR03"
"RGLT07221","2023-07-11","TR03"
"RGLT07222","2023-07-20","TR03"
"RGLT07223","2023-06-30","TR02"
"RGLT07224","2023-07-01","TR01"
"RGLT07225","2023-07-21","TR02"
"RGLT07226","2023-07-25","TR03"
"RGLT07227","2023-06-28","TR02"
"RGLT07228","2023-07-15","TR01"
"RGLT07229","2023-06-29","TR02"
"RGLT07230","2023-07-07","TR01"
"RGLT07231","2023-07-16","TR01"
"RGLT07232","2023-07-01","TR02"
"RGLT07233","2023-06-30","TR01"
"RGLT07234","2023-06-27","TR03"
"RGLT07235","2023-07-13","TR02"
"RGLT07236","2023-07-06","TR02"
"RGLT07237","2023-07-21","TR03"
"RGLT07238","2023-06-29","TR02"
"RGLT07239","2023-07-20","TR02"
"RGLT07240","2023-07-11","TR02"
"RGLT07241","2023-06-27","TR01"
"RGLT07242","2023-06-28","TR02"
"RGLT07243","2023-07-05","TR01"
"RGLT07244","2023-07-10","TR03"
"RGLT07245","2023-07-07","TR03"
"RGLT07246","2023-07-21","TR03"
"RGLT07247","2023-07-10","TR01"
"RGLT07248","2023-07-11","TR03"
"RGLT07249","2023-07-04","TR01"
"RGLT07250","2023-07-26","TR02"
"RGLT07251","2023-07-26","TR03"
"RGLT07252","2023-07-10","TR01"
"RGLT07253","2023-07-06","TR02"
"RGLT07254","2023-06-27","TR01"
"RGLT07255","2023-07-17","TR01"
"RGLT07256","2023-07-08","TR02"
"RGLT07257","2023-07-10","TR03"
"RGLT07258","2023-07-17","TR01"
"RGLT07259","2023-07-09","TR02"
"RGLT07260","2023-07-23","TR03"
"RGLT07261","2023-07-07","TR02"
"RGLT07262","2023-07-20","TR01"
"RGLT07263","2023-07-19","TR02"
"RGLT07264","2023-07-18","TR02"
"RGLT07265","2023-06-30","TR03"
"RGLT07266","2023-07-21","TR01"
"RGLT07267","2023-07-05","TR03"
"RGLT07268","2023-07-23","TR01"
"RGLT07269","2023-07-01","TR01"
"RGLT07270","2023-07-11","TR01"
"RGLT07271","2023-06-28","TR01"
"RGLT07272","2023-07-14","TR02"
"RGLT07273","2023-07-10","TR02"
"RGLT07274","2023-07-07","TR02"
"RGLT07275","2023-07-14","TR01"
"RGLT07276","2023-07-07","TR01"
"RGLT07277","2023-07-14","TR02"
"RGLT07278","2023-07-26","TR03"
"RGLT07279","2023-07-16","TR03"
"RGLT07280","2023-07-06","TR02"
"RGLT07281","2023-07-16","TR03"
"RGLT07282","2023-07-04","TR01"
"RGLT07283","2023-07-04","TR03"
"RGLT07284","2023-06-30","TR01"
"RGLT07285","2023-07-15","TR02"
"RGLT07286","2023-07-03","TR01"
"RGLT07287","2023-07-03","TR01"
"RGLT07288","2023-06-30","TR03"
"RGLT07289","2023-07-01","TR01"
"RGLT07290","2023-07-15","TR02"
"RGLT07291","2023-07-22","TR01"
"RGLT07292","2023-07-05","TR03"
"RGLT07293","2023-07-13","TR02"
"RGLT07294","2023-07-26","TR01"
"RGLT07295","2023-07-01","TR01"
"RGLT07296","2023-07-26","TR03"
"RGLT07297","2023-07-08","TR01"
"RGLT07298","2023-07-24","TR03"
"RGLT07299","2023-07-21","TR01"
"RGLT07300","2023-07-11","TR03"
"RGLT07301","2023-06-28","TR02"
"RGLT07302","2023-07-24","TR01"
"RGLT07303","2023-07-05","TR03"
"RGLT07304","2023-07-20","TR01"
"RGLT07305","2023-06-30","TR01"
"RGLT07306","2023-06-30","TR02"
"RGLT07307","2023-07-03","TR03"
"RGLT07308","2023-07-23","TR02"
"RGLT07309","2023-07-20","TR01"
"RGLT07310","2023-07-23","TR02"
"RGLT07311","2023-07-17","TR02"
"RGLT07312","2023-07-21","TR01"
"RGLT07313","2023-07-25","TR02"
"RGLT07314","2023-07-18","TR01"
"RGLT07315","2023-07-25","TR02"
"RGLT07316","2023-06-29","TR01"
"RGLT07317","2023-07-19","TR01"
"RGLT07318","2023-07-22","TR02"
"RGLT07319","2023-07-25","TR03"
"RGLT07320","2023-07-05","TR01"
"RGLT07321","2023-07-01","TR02"
"RGLT07322","2023-07-18","TR01"
"RGLT07323","2023-07-11","TR02"
"RGLT07324","2023-06-27","TR01"
"RGLT07325","2023-06-28","TR01"
"RGLT07326","2023-07-05","TR03"
"RGLT07327","2023-07-19","TR02"
"RGLT07328","2023-07-21","TR01"
"RGLT07329","2023-07-26","TR02"
"RGLT07330","2023-07-01","TR02"
"RGLT07331","2023-07-08","TR03"
"RGLT07332","2023-07-03","TR03"
"RGLT07333","2023-07-13","TR01"
"RGLT07334","2023-07-03","TR01"
"RGLT07335","2023-07-03","TR01"
"RGLT07336","2023-07-03","TR02"
"RGLT07337","2023-07-05","TR02"
"RGLT07338","2023-07-03","TR03"
"RGLT07339","2023-07-11","TR02"
"RGLT07340","2023-06-28","TR02"
"RGLT07341","2023-07-12","TR01"
"RGLT07342","2023-07-26","TR03"
"RGLT07343","2023-07-14","TR03"
"RGLT07344","2023-07-20","TR02"
"RGLT07345","2023-06-29","TR03"
"RGLT07346","2023-07-27","TR02"
"RGLT07347","2023-06-28","TR01"
"RGLT07348","2023-07-23","TR02"
"RGLT07349","2023-07-07","TR02"
"RGLT07350","2023-07-08","TR03"
"RGLT07351","2023-07-05","TR02"
"RGLT07352","2023-07-09","TR01"
"RGLT07353","2023-06-28","TR02"
"RGLT07354","2023-07-17","TR01"
"RGLT07355","2023-07-28","TR02"
"RGLT07356","2023-07-24","TR01"
"RGLT07357","2023-07-03","TR02"
"RGLT07358","2023-07-22","TR02"
"RGLT07359","2023-07-25","TR03"
"RGLT07360","2023-07-01","TR01"
"RGLT07361","2023-06-29","TR03"
"RGLT07362","2023-07-25","TR01"
"RGLT07363","2023-07-02","TR03"
"RGLT07364","2023-07-10","TR02"
"RGLT07365","2023-07-22","TR03"
"RGLT07366","2023-07-25","TR02"
"RGLT07367","2023-07-26","TR01"
"RGLT07368","2023-07-10","TR02"
"RGLT07369","2023-07-11","TR01"
"RGLT07370","2023-07-21","TR01"
"RGLT07371","2023-07-23","TR01"
"RGLT07372","2023-07-21","TR02"
"RGLT07373","2023-07-21","TR01"
"RGLT07374","2023-06-28","TR03"
"RGLT07375","2023-07-22","TR02"
"RGLT07376","2023-07-04","TR02"
"RGLT07377","2023-07-27","TR03"
"RGLT07378","2023-07-27","TR01"
"RGLT07379","2023-07-04","TR03"
"RGLT07380","2023-07-15","TR03"
"RGLT07381","2023-07-05","TR01"
"RGLT07382","2023-07-03","TR01"
"RGLT07383","2023-07-05","TR03"
"RGLT07384","2023-07-06","TR01"
"RGLT07385","2023-07-11","TR01"
"RGLT07386","2023-07-05","TR03"
"RGLT07387","2023-07-02","TR01"
"RGLT07388","2023-07-02","TR02"
"RGLT07389","2023-07-15","TR01"
"RGLT07390","2023-07-12","TR01"
"RGLT07391","2023-07-13","TR01"
"RGLT07392","2023-07-28","TR01"
"RGLT07393","2023-07-01","TR03"
"RGLT07394","2023-07-07","TR03"
"RGLT07395","2023-07-29","TR02"
"RGLT07396","2023-07-29","TR03"
"RGLT07397","2023-07-24","TR01"
"RGLT07398","2023-07-26","TR01"
"RGLT07399","2023-07-19","TR03"
"RGLT07400","2023-07-10","TR03"
"RGLT07401","2023-07-22","TR01"
"RGLT07402","2023-07-18","TR01"
"RGLT07403","2023-07-09","TR02"
"RGLT07404","2023-07-17","TR01"
"RGLT07405","2023-07-07","TR03"
"RGLT07406","2023-06-30","TR03"
"RGLT07407","2023-07-14","TR03"
"RGLT07408","2023-07-02","TR03"
"RGLT07409","2023-07-18","TR02"
"RGLT07410","2023-07-20","TR01"
"RGLT07411","2023-07-17","TR03"
"RGLT07412","2023-07-27","TR03"
"RGLT07413","2023-07-25","TR03"
"RGLT07414","2023-07-08","TR03"
"RGLT07415","2023-07-23","TR02"
"RGLT07416","2023-07-13","TR03"
"RGLT07417","2023-07-26","TR02"
"RGLT07418","2023-07-12","TR02"
"RGLT07419","2023-07-03","TR02"
"RGLT07420","2023-07-08","TR03"
"RGLT07421","2023-07-02","TR02"
"RGLT07422","2023-07-21","TR01"
"RGLT07423","2023-07-26","TR03"
"RGLT07424","2023-07-09","TR02"
"RGLT07425","2023-07-20","TR02"
"RGLT07426","2023-07-03","TR01"
"RGLT07427","2023-07-24","TR01"
"RGLT07428","2023-07-26","TR03"
"RGLT07429","2023-07-01","TR01"
"RGLT07430","2023-07-06","TR03"
"RGLT07431","2023-07-21","TR01"
"RGLT07432","2023-07-17","TR01"
"RGLT07433","2023-07-01","TR03"
"RGLT07434","2023-07-16","TR03"
"RGLT07435","2023-07-03","TR01"
"RGLT07436","2023-07-17","TR03"
"RGLT07437","2023-07-28","TR02"
"RGLT07438","2023-07-06","TR03"
"RGLT07439","2023-07-08","TR03"
"RGLT07440","2023-07-04","TR01"
"RGLT07441","2023-07-11","TR01"
"RGLT07442","2023-07-07","TR03"
"RGLT07443","2023-07-09","TR02"
"RGLT07444","2023-07-18","TR01"
"RGLT07445","2023-07-09","TR02"
"RGLT07446","2023-07-30","TR01"
"RGLT07447","2023-07-28","TR03"
"RGLT07448","2023-07-03","TR03"
"RGLT07449","2023-07-12","TR02"
"RGLT07450","2023-07-06","TR01"
"RGLT07451","2023-07-08","TR01"
"RGLT07452","2023-07-25","TR01"
"RGLT07453","2023-07-27","TR02"
"RGLT07454","2023-07-27","TR02"
"RGLT07455","2023-07-14","TR01"
"RGLT07456","2023-07-18","TR03"
"RGLT07457","2023-07-18","TR01"
"RGLT07458","2023-07-03","TR02"
"RGLT07459","2023-07-30","TR02"
"RGLT07460","2023-07-27","TR03"
"RGLT07461","2023-07-24","TR03"
"RGLT07462","2023-07-20","TR02"
"RGLT07463","2023-07-06","TR03"
"RGLT07464","2023-07-06","TR01"
"RGLT07465","2023-07-25","TR02"
"RGLT07466","2023-07-07","TR03"
"RGLT07467","2023-07-12","TR01"
"RGLT07468","2023-07-18","TR02"
"RGLT07469","2023-07-09","TR01"
"RGLT07470","2023-07-06","TR02"
"RGLT07471","2023-07-29","TR01"
"RGLT07472","2023-07-01","TR02"
"RGLT07473","2023-07-08","TR01"
"RGLT07474","2023-07-20","TR03"
"RGLT07475","2023-07-01","TR03"
"RGLT07476","2023-07-27","TR03"
"RGLT07477","2023-07-02","TR03"
"RGLT07478","2023-07-12","TR03"
"RGLT07479","2023-07-04","TR02"
"RGLT07480","2023-07-28","TR02"
"RGLT07481","2023-07-01","TR02"
"RGLT07482","2023-07-20","TR01"
"RGLT07483","2023-07-02","TR01"
"RGLT07484","2023-07-09","TR01"
"RGLT07485","2023-07-12","TR01"
"RGLT07486","2023-07-18","TR01"
"RGLT07487","2023-07-23","TR03"
"RGLT07488","2023-07-07","TR02"
"RGLT07489","2023-07-21","TR01"
"RGLT07490","2023-07-11","TR02"
"RGLT07491","2023-07-09","TR03"
"RGLT07492","2023-07-03","TR01"
"RGLT07493","2023-07-25","TR01"
"RGLT07494","2023-07-06","TR01"
"RGLT07495","2023-07-20","TR03"
"RGLT07496","2023-07-14","TR01"
"RGLT07497","2023-07-25","TR01"
"RGLT07498","2023-07-14","TR03"
"RGLT07499","2023-07-14","TR03"
"RGLT07500","2023-07-15","TR03"
"RGLT07501","2023-07-12","TR01"
"RGLT07502","2023-07-19","TR02"
"RGLT07503","2023-07-06","TR02"
"RGLT07504","2023-07-02","TR02"
"RGLT07505","2023-07-16","TR02"
"RGLT07506","2023-07-25","TR01"
"RGLT07507","2023-07-29","TR02"
"RGLT07508","2023-07-25","TR03"
"RGLT07509","2023-08-01","TR03"
"RGLT07510","2023-07-26","TR03"
"RGLT07511","2023-07-11","TR02"
"RGLT07512","2023-07-05","TR02"
"RGLT07513","2023-07-04","TR03"
"RGLT07514","2023-07-26","TR02"
"RGLT07515","2023-07-25","TR02"
"RGLT07516","2023-07-20","TR01"
"RGLT07517","2023-07-30","TR01"
"RGLT07518","2023-07-18","TR03"
"RGLT07519","2023-07-05","TR03"
"RGLT07520","2023-07-28","TR03"
"RGLT07521","2023-07-04","TR01"
"RGLT07522","2023-07-17","TR01"
"RGLT07523","2023-07-08","TR03"
"RGLT07524","2023-07-24","TR03"
"RGLT07525","2023-07-10","TR03"
"RGLT07526","2023-07-26","TR02"
"RGLT07527","2023-07-28","TR01"
"RGLT07528","2023-07-18","TR03"
"RGLT07529","2023-07-04","TR03"
"RGLT07530","2023-07-27","TR02"
"RGLT07531","2023-07-16","TR01"
"RGLT07532","2023-07-27","TR02"
"RGLT07533","2023-08-01","TR01"
"RGLT07534","2023-07-17","TR03"
"RGLT07535","2023-07-14","TR01"
"RGLT07536","2023-07-21","TR02"
"RGLT07537","2023-08-01","TR01"
"RGLT07538","2023-07-23","TR01"
"RGLT07539","2023-07-06","TR03"
"RGLT07540","2023-07-27","TR03"
"RGLT07541","2023-07-03","TR02"
"RGLT07542","2023-07-23","TR02"
"RGLT07543","2023-07-21","TR02"
"RGLT07544","2023-07-26","TR03"
"RGLT07545","2023-07-17","TR03"
"RGLT07546","2023-07-21","TR01"
"RGLT07547","2023-07-19","TR03"
"RGLT07548","2023-07-19","TR01"
"RGLT07549","2023-07-15","TR03"
"RGLT07550","2023-07-19","TR03"
"RGLT07551","2023-07-20","TR02"
"RGLT07552","2023-07-27","TR03"
"RGLT07553","2023-07-21","TR03"
"RGLT07554","2023-07-03","TR02"
"RGLT07555","2023-07-11","TR02"
"RGLT07556","2023-07-18","TR01"
"RGLT07557","2023-07-29","TR01"
"RGLT07558","2023-07-10","TR01"
"RGLT07559","2023-07-08","TR03"
"RGLT07560","2023-08-02","TR03"
"RGLT07561","2023-08-02","TR02"
"RGLT07562","2023-07-05","TR03"
"RGLT07563","2023-07-24","TR03"
"RGLT07564","2023-07-06","TR03"
"RGLT07565","2023-07-13","TR01"
"RGLT07566","2023-07-30","TR02"
"RGLT07567","2023-08-02","TR02"
"RGLT07568","2023-07-04","TR01"
"RGLT07569","2023-07-03","TR01"
"RGLT07570","2023-07-09","TR02"
"RGLT07571","2023-07-21","TR02"
"RGLT07572","2023-07-24","TR02"
"RGLT07573","2023-07-04","TR01"
"RGLT07574","2023-07-08","TR01"
"RGLT07575","2023-07-11","TR01"
"RGLT07576","2023-07-29","TR02"
"RGLT07577","2023-07-05","TR02"
"RGLT07578","2023-07-16","TR03"
"RGLT07579","2023-07-05","TR03"
"RGLT07580","2023-07-22","TR01"
"RGLT07581","2023-07-09","TR01"
"RGLT07582","2023-07-13","TR02"
"RGLT07583","2023-07-22","TR01"
"RGLT07584","2023-07-24","TR03"
"RGLT07585","2023-07-24","TR03"
"RGLT07586","2023-07-09","TR02"
"RGLT07587","2023-07-31","TR03"
"RGLT07588","2023-07-06","TR03"
"RGLT07589","2023-07-30","TR03"
"RGLT07590","2023-07-17","TR02"
"RGLT07591","2023-07-06","TR02"
"RGLT07592","2023-07-13","TR01"
"RGLT07593","2023-07-20","TR01"
"RGLT07594","2023-07-21","TR01"
"RGLT07595","2023-07-14","TR03"
"RGLT07596","2023-07-21","TR01"
"RGLT07597","2023-07-05","TR03"
"RGLT07598","2023-07-21","TR02"
"RGLT07599","2023-07-22","TR01"
"RGLT07600","2023-07-21","TR03"
"RGLT07601","2023-07-09","TR02"
"RGLT07602","2023-08-02","TR02"
"RGLT07603","2023-07-13","TR03"
"RGLT07604","2023-07-21","TR03"
"RGLT07605","2023-07-06","TR02"
"RGLT07606","2023-07-07","TR02"
"RGLT07607","2023-07-25","TR03"
"RGLT07608","2023-07-10","TR02"
"RGLT07609","2023-07-25","TR02"
"RGLT07610","2023-07-28","TR01"
"RGLT07611","2023-07-12","TR01"
"RGLT07612","2023-07-26","TR03"
"RGLT07613","2023-07-12","TR01"
"RGLT07614","2023-07-18","TR02"
"RGLT07615","2023-07-16","TR02"
"RGLT07616","2023-07-31","TR02"
"RGLT07617","2023-07-16","TR03"
"RGLT07618","2023-07-16","TR03"
"RGLT07619","2023-07-28","TR02"
"RGLT07620","2023-07-31","TR01"
"RGLT07621","2023-07-19","TR02"
"RGLT07622","2023-07-19","TR02"
"RGLT07623","2023-07-25","TR03"
"RGLT07624","2023-07-07","TR03"
"RGLT07625","2023-07-21","TR03"
"RGLT07626","2023-07-10","TR03"
"RGLT07627","2023-07-20","TR01"
"RGLT07628","2023-07-21","TR02"
"RGLT07629","2023-07-10","TR03"
"RGLT07630","2023-08-03","TR02"
"RGLT07631","2023-07-09","TR01"
"RGLT07632","2023-08-01","TR02"
"RGLT07633","2023-07-26","TR03"
"RGLT07634","2023-07-10","TR02"
"RGLT07635","2023-08-02","TR03"
"RGLT07636","2023-07-25","TR02"
"RGLT07637","2023-07-19","TR02"
"RGLT07638","2023-07-26","TR01"
"RGLT07639","2023-07-18","TR01"
"RGLT07640","2023-07-25","TR02"
"RGLT07641","2023-07-27","TR02"
"RGLT07642","2023-07-14","TR02"
"RGLT07643","2023-08-04","TR03"
"RGLT07644","2023-07-27","TR02"
"RGLT07645","2023-07-13","TR02"
"RGLT07646","2023-07-16","TR02"
"RGLT07647","2023-08-01","TR01"
"RGLT07648","2023-07-10","TR03"
"RGLT07649","2023-07-28","TR02"
"RGLT07650","2023-07-20","TR03"
"RGLT07651","2023-07-21","TR03"
"RGLT07652","2023-07-17","TR01"
"RGLT07653","2023-07-08","TR01"
"RGLT07654","2023-08-01","TR02"
"RGLT07655","2023-07-20","TR01"
"RGLT07656","2023-07-07","TR03"
"RGLT07657","2023-07-31","TR02"
"RGLT07658","2023-07-22","TR02"
"RGLT07659","2023-07-24","TR03"
"RGLT07660","2023-07-29","TR02"
"RGLT07661","2023-07-24","TR01"
"RGLT07662","2023-07-09","TR03"
"RGLT07663","2023-07-21","TR02"
"RGLT07664","2023-07-21","TR01"
"RGLT07665","2023-07-17","TR01"
"RGLT07666","2023-07-10","TR02"
"RGLT07667","2023-07-08","TR01"
"RGLT07668","2023-07-27","TR03"
"RGLT07669","2023-07-16","TR03"
"RGLT07670","2023-08-03","TR03"
"RGLT07671","2023-07-11","TR01"
"RGLT07672","2023-07-29","TR03"
"RGLT07673","2023-07-19","TR01"
"RGLT07674","2023-07-26","TR03"
"RGLT07675","2023-08-01","TR03"
"RGLT07676","2023-07-15","TR03"
"RGLT07677","2023-07-29","TR03"
"RGLT07678","2023-07-31","TR03"
"RGLT07679","2023-07-27","TR01"
"RGLT07680","2023-07-16","TR01"
"RGLT07681","2023-07-13","TR03"
"RGLT07682","2023-07-07","TR02"
"RGLT07683","2023-07-13","TR02"
"RGLT07684","2023-07-06","TR01"
"RGLT07685","2023-07-16","TR01"
"RGLT07686","2023-07-13","TR01"
"RGLT07687","2023-07-19","TR01"
"RGLT07688","2023-07-16","TR03"
"RGLT07689","2023-07-22","TR01"
"RGLT07690","2023-07-12","TR02"
"RGLT07691","2023-07-07","TR01"
"RGLT07692","2023-07-12","TR03"
"RGLT07693","2023-07-10","TR03"
"RGLT07694","2023-07-31","TR03"
"RGLT07695","2023-07-29","TR03"
"RGLT07696","2023-07-13","TR01"
"RGLT07697","2023-07-29","TR01"
"RGLT07698","2023-07-23","TR01"
"RGLT07699","2023-07-26","TR01"
"RGLT07700","2023-07-12","TR02"
"RGLT07701","2023-07-16","TR01"
"RGLT07702","2023-07-17","TR03"
"RGLT07703","2023-08-01","TR02"
"RGLT07704","2023-08-01","TR03"
"RGLT07705","2023-07-25","TR01"
"RGLT07706","2023-07-23","TR01"
"RGLT07707","2023-08-05","TR02"
"RGLT07708","2023-07-19","TR01"
"RGLT07709","2023-07-08","TR01"
"RGLT07710","2023-07-30","TR01"
"RGLT07711","2023-07-15","TR02"
"RGLT07712","2023-07-21","TR01"
"RGLT07713","2023-07-22","TR03"
"RGLT07714","2023-08-01","TR01"
"RGLT07715","2023-08-02","TR02"
"RGLT07716","2023-07-21","TR01"
"RGLT07717","2023-07-16","TR03"
"RGLT07718","2023-07-26","TR02"
"RGLT07719","2023-07-11","TR01"
"RGLT07720","2023-07-31","TR02"
"RGLT07721","2023-07-23","TR02"
"RGLT07722","2023-07-20","TR02"
"RGLT07723","2023-07-10","TR01"
"RGLT07724","2023-07-24","TR02"
"RGLT07725","2023-07-30","TR03"
"RGLT07726","2023-07-28","TR02"
"RGLT07727","2023-07-23","TR02"
"RGLT07728","2023-07-23","TR01"
"RGLT07729","2023-07-29","TR02"
"RGLT07730","2023-07-19","TR02"
"RGLT07731","2023-07-08","TR01"
"RGLT07732","2023-07-25","TR02"
"RGLT07733","2023-07-13","TR02"
"RGLT07734","2023-07-25","TR01"
"RGLT07735","2023-07-23","TR03"
"RGLT07736","2023-07-11","TR03"
"RGLT07737","2023-07-20","TR02"
"RGLT07738","2023-07-18","TR01"
"RGLT07739","2023-07-10","TR03"
"RGLT07740","2023-07-19","TR01"
"RGLT07741","2023-07-31","TR01"
"RGLT07742","2023-07-07","TR01"
"RGLT07743","2023-07-29","TR03"
"RGLT07744","2023-08-05","TR01"
"RGLT07745","2023-07-17","TR02"
"RGLT07746","2023-07-27","TR03"
"RGLT07747","2023-08-01","TR01"
"RGLT07748","2023-07-18","TR02"
"RGLT07749","2023-07-11","TR01"
"RGLT07750","2023-07-31","TR02"
"RGLT07751","2023-07-26","TR02"
"RGLT07752","2023-08-06","TR01"
"RGLT07753","2023-07-28","TR02"
"RGLT07754","2023-07-16","TR02"
"RGLT07755","2023-08-03","TR02"
"RGLT07756","2023-07-18","TR02"
"RGLT07757","2023-07-26","TR01"
"RGLT07758","2023-07-31","TR03"
"RGLT07759","2023-07-17","TR01"
"RGLT07760","2023-07-10","TR03"
"RGLT07761","2023-07-18","TR03"
"RGLT07762","2023-07-19","TR03"
"RGLT07763","2023-07-10","TR01"
"RGLT07764","2023-07-24","TR03"
"RGLT07765","2023-07-13","TR01"
"RGLT07766","2023-08-06","TR02"
"RGLT07767","2023-07-21","TR01"
"RGLT07768","2023-07-14","TR01"
"RGLT07769","2023-08-07","TR01"
"RGLT07770","2023-07-29","TR02"
"RGLT07771","2023-07-27","TR03"
"RGLT07772","2023-08-02","TR02"
"RGLT07773","2023-07-08","TR03"
"RGLT07774","2023-07-18","TR02"
"RGLT07775","2023-07-08","TR03"
"RGLT07776","2023-08-06","TR03"
"RGLT07777","2023-08-03","TR03"
"RGLT07778","2023-07-17","TR02"
"RGLT07779","2023-07-21","TR01"
"RGLT07780","2023-07-29","TR03"
"RGLT07781","2023-07-21","TR01"
"RGLT07782","2023-07-21","TR01"
"RGLT07783","2023-08-02","TR01"
"RGLT07784","2023-07-31","TR02"
"RGLT07785","2023-07-28","TR02"
"RGLT07786","2023-07-12","TR02"
"RGLT07787","2023-07-08","TR01"
"RGLT07788","2023-07-13","TR01"
"RGLT07789","2023-07-31","TR03"
"RGLT07790","2023-07-08","TR01"
"RGLT07791","2023-07-14","TR02"
"RGLT07792","2023-08-02","TR03"
"RGLT07793","2023-07-27","TR01"
"RGLT07794","2023-08-01","TR03"
"RGLT07795","2023-08-04","TR02"
"RGLT07796","2023-07-22","TR02"
"RGLT07797","2023-07-29","TR02"
"RGLT07798","2023-07-14","TR03"
"RGLT07799","2023-07-31","TR01"
"RGLT07800","2023-07-27","TR01"
"RGLT07801","2023-07-26","TR01"
"RGLT07802","2023-07-22","TR03"
"RGLT07803","2023-07-30","TR01"
"RGLT07804","2023-08-06","TR01"
"RGLT07805","2023-07-27","TR02"
"RGLT07806","2023-08-07","TR02"
"RGLT07807","2023-07-22","TR03"
"RGLT07808","2023-07-18","TR02"
"RGLT07809","2023-07-14","TR01"
"RGLT07810","2023-07-15","TR02"
"RGLT07811","2023-08-04","TR02"
"RGLT07812","2023-08-06","TR03"
"RGLT07813","2023-08-06","TR03"
"RGLT07814","2023-07-22","TR01"
"RGLT07815","2023-07-31","TR01"
"RGLT07816","2023-07-26","TR01"
"RGLT07817","2023-07-22","TR02"
"RGLT07818","2023-07-26","TR03"
"RGLT07819","2023-08-05","TR03"
"RGLT07820","2023-07-22","TR03"
"RGLT07821","2023-07-11","TR03"
"RGLT07822","2023-08-02","TR01"
"RGLT07823","2023-07-21","TR01"
"RGLT07824","2023-07-30","TR03"
"RGLT07825","2023-08-04","TR01"
"RGLT07826","2023-07-20","TR01"
"RGLT07827","2023-07-12","TR02"
"RGLT07828","2023-07-25","TR03"
"RGLT07829","2023-07-16","TR01"
"RGLT07830","2023-07-23","TR03"
"RGLT07831","2023-07-16","TR02"
"RGLT07832","2023-08-04","TR03"
"RGLT07833","2023-07-26","TR01"
"RGLT07834","2023-07-20","TR02"
"RGLT07835","2023-08-08","TR01"
"RGLT07836","2023-07-20","TR01"
"RGLT07837","2023-07-21","TR01"
"RGLT07838","2023-07-28","TR02"
"RGLT07839","2023-07-21","TR01"
"RGLT07840","2023-07-25","TR03"
"RGLT07841","2023-07-10","TR01"
"RGLT07842","2023-07-15","TR01"
"RGLT07843","2023-07-27","TR01"
"RGLT07844","2023-08-09","TR01"
"RGLT07845","2023-07-12","TR02"
"RGLT07846","2023-07-15","TR01"
"RGLT07847","2023-08-04","TR01"
"RGLT07848","2023-07-17","TR02"
"RGLT07849","2023-07-16","TR01"
"RGLT07850","2023-07-21","TR01"
"RGLT07851","2023-07-28","TR01"
"RGLT07852","2023-07-28","TR02"
"RGLT07853","2023-07-30","TR02"
"RGLT07854","2023-07-31","TR01"
"RGLT07855","2023-07-12","TR03"
"RGLT07856","2023-08-08","TR03"
"RGLT07857","2023-07-20","TR03"
"RGLT07858","2023-08-03","TR03"
"RGLT07859","2023-07-15","TR03"
"RGLT07860","2023-07-10","TR02"
"RGLT07861","2023-07-13","TR02"
"RGLT07862","2023-07-25","TR01"
"RGLT07863","2023-08-06","TR02"
"RGLT07864","2023-08-09","TR03"
"RGLT07865","2023-07-19","TR03"
"RGLT07866","2023-07-29","TR03"
"RGLT07867","2023-08-07","TR01"
"RGLT07868","2023-07-18","TR02"
"RGLT07869","2023-08-05","TR02"
"RGLT07870","2023-08-01","TR02"
"RGLT07871","2023-08-07","TR02"
"RGLT07872","2023-08-01","TR02"
"RGLT07873","2023-07-20","TR01"
"RGLT07874","2023-07-16","TR03"
"RGLT07875","2023-07-31","TR01"
"RGLT07876","2023-07-15","TR03"
"RGLT07877","2023-07-23","TR01"
"RGLT07878","2023-07-24","TR02"
"RGLT07879","2023-08-07","TR03"
"RGLT07880","2023-07-27","TR03"
"RGLT07881","2023-08-04","TR01"
"RGLT07882","2023-07-11","TR02"
"RGLT07883","2023-07-21","TR01"
"RGLT07884","2023-08-10","TR01"
"RGLT07885","2023-08-05","TR02"
"RGLT07886","2023-08-10","TR01"
"RGLT07887","2023-07-30","TR02"
"RGLT07888","2023-07-18","TR02"
"RGLT07889","2023-07-15","TR01"
"RGLT07890","2023-07-31","TR03"
"RGLT07891","2023-07-22","TR03"
"RGLT07892","2023-07-17","TR01"
"RGLT07893","2023-07-12","TR01"
"RGLT07894","2023-07-31","TR02"
"RGLT07895","2023-07-18","TR02"
"RGLT07896","2023-07-14","TR03"
"RGLT07897","2023-07-19","TR01"
"RGLT07898","2023-07-12","TR02"
"RGLT07899","2023-07-15","TR02"
"RGLT07900","2023-07-26","TR03"
"RGLT07901","2023-07-18","TR01"
"RGLT07902","2023-07-16","TR02"
"RGLT07903","2023-07-14","TR01"
"RGLT07904","2023-07-26","TR01"
"RGLT07905","2023-07-28","TR03"
"RGLT07906","2023-08-04","TR01"
"RGLT07907","2023-08-03","TR02"
"RGLT07908","2023-08-09","TR02"
"RGLT07909","2023-07-28","TR02"
"RGLT07910","2023-08-08","TR01"
